Date time,Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter)
202402012220,Kau Sai Chau,0.0,0.0,0.0
202402012220,King's Park,0.0,0.0,0.0
202402012230,Kau Sai Chau,0.0,0.0,0.0
202402012230,King's Park,0.0,0.0,0.0
202402012240,Kau Sai Chau,0.0,0.0,0.0
202402012240,King's Park,0.0,0.0,0.0
202402012250,Kau Sai Chau,0.0,0.0,0.0
202402012250,King's Park,0.0,0.0,0.0
202402012300,King's Park,0.0,0.0,0.0
202402012300,Kau Sai Chau,0.0,0.0,0.0
202402012310,Kau Sai Chau,0.0,0.0,0.0
202402012310,King's Park,0.0,0.0,0.0
202402012320,Kau Sai Chau,0.0,0.0,0.0
202402012320,King's Park,0.0,0.0,0.0
202402012330,Kau Sai Chau,0.0,0.0,0.0
202402012330,King's Park,0.0,0.0,0.0
202402012340,Kau Sai Chau,0.0,0.0,0.0
202402012340,King's Park,0.0,0.0,0.0
202402012350,Kau Sai Chau,0.0,0.0,0.0
202402012350,King's Park,0.0,0.0,0.0
202402020000,Kau Sai Chau,0.0,0.0,0.0
202402020000,King's Park,0.0,0.0,0.0
202402020010,King's Park,0.0,0.0,0.0
202402020010,Kau Sai Chau,0.0,0.0,0.0
202402020020,King's Park,0.0,0.0,0.0
202402020020,Kau Sai Chau,0.0,0.0,0.0
202402020030,Kau Sai Chau,0.0,0.0,0.0
202402020030,King's Park,0.0,0.0,0.0
202402020040,Kau Sai Chau,0.0,0.0,0.0
202402020040,King's Park,0.0,0.0,0.0
202402020050,Kau Sai Chau,0.0,0.0,0.0
202402020050,King's Park,0.0,0.0,0.0
202402020100,Kau Sai Chau,0.0,0.0,0.0
202402020100,King's Park,0.0,0.0,0.0
202402020110,Kau Sai Chau,0.0,0.0,0.0
202402020110,King's Park,0.0,0.0,0.0
202402020120,Kau Sai Chau,0.0,0.0,0.0
202402020120,King's Park,0.0,0.0,0.0
202402020130,Kau Sai Chau,0.0,0.0,0.0
202402020130,King's Park,0.0,0.0,0.0
202402020140,King's Park,0.0,0.0,0.0
202402020140,Kau Sai Chau,0.0,0.0,0.0
202402020150,Kau Sai Chau,0.0,0.0,0.0
202402020150,King's Park,0.0,0.0,0.0
202402020200,Kau Sai Chau,0.0,0.0,0.0
202402020200,King's Park,0.0,0.0,0.0
202402020210,Kau Sai Chau,0.0,0.0,0.0
202402020210,King's Park,0.0,0.0,0.0
202402020220,Kau Sai Chau,0.0,0.0,0.0
202402020220,King's Park,0.0,0.0,0.0
202402020230,Kau Sai Chau,0.0,0.0,0.0
202402020230,King's Park,0.0,0.0,0.0
202402020240,Kau Sai Chau,0.0,0.0,0.0
202402020240,King's Park,0.0,0.0,0.0
202402020250,Kau Sai Chau,0.0,0.0,0.0
202402020250,King's Park,0.0,0.0,0.0
202402020300,King's Park,0.0,0.0,0.0
202402020300,Kau Sai Chau,0.0,0.0,0.0
202402020310,Kau Sai Chau,0.0,0.0,0.0
202402020310,King's Park,0.0,0.0,0.0
202402020320,Kau Sai Chau,0.0,0.0,0.0
202402020320,King's Park,0.0,0.0,0.0
202402020330,Kau Sai Chau,0.0,0.0,0.0
202402020330,King's Park,0.0,0.0,0.0
202402020340,Kau Sai Chau,0.0,0.0,0.0
202402020340,King's Park,0.0,0.0,0.0
202402020350,Kau Sai Chau,0.0,0.0,0.0
202402020350,King's Park,0.0,0.0,0.0
202402020400,Kau Sai Chau,0.0,0.0,0.0
202402020400,King's Park,0.0,0.0,0.0
202402020410,Kau Sai Chau,0.0,0.0,0.0
202402020410,King's Park,0.0,0.0,0.0
202402020420,King's Park,0.0,0.0,0.0
202402020420,Kau Sai Chau,0.0,0.0,0.0
202402020430,Kau Sai Chau,0.0,0.0,0.0
202402020430,King's Park,0.0,0.0,0.0
202402020440,Kau Sai Chau,0.0,0.0,0.0
202402020440,King's Park,0.0,0.0,0.0
202402020450,Kau Sai Chau,0.0,0.0,0.0
202402020450,King's Park,0.0,0.0,0.0
202402020500,Kau Sai Chau,0.0,0.0,0.0
202402020500,King's Park,0.0,0.0,0.0
202402020510,Kau Sai Chau,0.0,0.0,0.0
202402020510,King's Park,0.0,0.0,0.0
202402020520,Kau Sai Chau,0.0,0.0,0.0
202402020520,King's Park,0.0,0.0,0.0
202402020530,Kau Sai Chau,0.0,0.0,0.0
202402020530,King's Park,0.0,0.0,0.0
202402020540,King's Park,0.0,0.0,0.0
202402020540,Kau Sai Chau,0.0,0.0,0.0
202402020550,Kau Sai Chau,0.0,0.0,0.0
202402020550,King's Park,0.0,0.0,0.0
202402020600,Kau Sai Chau,0.0,0.0,0.0
202402020600,King's Park,0.0,0.0,0.0
202402020610,Kau Sai Chau,0.0,0.0,0.0
202402020610,King's Park,0.0,0.0,0.0
202402020620,Kau Sai Chau,0.0,0.0,0.0
202402020620,King's Park,0.0,0.0,0.0
202402020630,Kau Sai Chau,0.0,0.0,0.0
202402020630,King's Park,0.0,0.0,0.0
202402020640,Kau Sai Chau,0.0,0.0,0.0
202402020640,King's Park,0.0,0.0,0.0
202402020650,Kau Sai Chau,0.0,0.0,0.0
202402020650,King's Park,0.0,0.0,0.0
202402020700,King's Park,0.0,0.0,0.0
202402020700,Kau Sai Chau,2.0,0.0,2.0
202402020710,Kau Sai Chau,6.0,0.0,6.0
202402020710,King's Park,4.0,0.0,3.0
202402020720,Kau Sai Chau,17.0,1.0,17.0
202402020720,King's Park,16.0,0.0,13.0
202402020730,Kau Sai Chau,40.0,13.0,38.0
202402020730,King's Park,40.0,0.0,34.0
202402020740,Kau Sai Chau,83.0,125.0,55.0
202402020740,King's Park,41.0,0.0,38.0
202402020750,Kau Sai Chau,105.0,67.0,81.0
202402020750,King's Park,57.0,0.0,52.0
202402020800,Kau Sai Chau,83.0,1.0,80.0
202402020800,King's Park,74.0,1.0,64.0
202402020810,Kau Sai Chau,116.0,10.0,111.0
202402020810,King's Park,120.0,5.0,101.0
202402020820,Kau Sai Chau,136.0,5.0,130.0
202402020820,King's Park,169.0,24.0,128.0
202402020830,King's Park,280.0,520.0,121.0
202402020830,Kau Sai Chau,168.0,56.0,146.0
202402020840,Kau Sai Chau,382.0,481.0,200.0
202402020840,King's Park,164.0,306.0,104.0
202402020850,Kau Sai Chau,356.0,558.0,137.0
202402020850,King's Park,329.0,583.0,90.0
202402020900,Kau Sai Chau,368.0,575.0,131.0
202402020900,King's Park,333.0,602.0,126.0
202402020910,Kau Sai Chau,250.0,95.0,196.0
202402020910,King's Park,398.0,643.0,104.0
202402020920,Kau Sai Chau,219.0,11.0,203.0
202402020920,King's Park,438.0,682.0,104.0
202402020930,Kau Sai Chau,483.0,520.0,227.0
202402020930,King's Park,468.0,686.0,112.0
202402020940,Kau Sai Chau,296.0,83.0,224.0
202402020940,King's Park,501.0,710.0,110.0
202402020950,King's Park,530.0,720.0,117.0
202402020950,Kau Sai Chau,556.0,655.0,183.0
202402021000,Kau Sai Chau,536.0,608.0,180.0
202402021000,King's Park,561.0,722.0,131.0
202402021010,Kau Sai Chau,599.0,723.0,162.0
202402021010,King's Park,600.0,740.0,138.0
202402021020,Kau Sai Chau,619.0,728.0,159.0
202402021020,King's Park,627.0,754.0,140.0
202402021030,Kau Sai Chau,656.0,735.0,174.0
202402021030,King's Park,667.0,745.0,167.0
202402021040,Kau Sai Chau,699.0,718.0,216.0
202402021040,King's Park,676.0,746.0,167.0
202402021050,Kau Sai Chau,750.0,681.0,289.0
202402021050,King's Park,693.0,748.0,164.0
202402021100,Kau Sai Chau,881.0,683.0,391.0
202402021100,King's Park,716.0,748.0,185.0
202402021110,King's Park,722.0,740.0,177.0
202402021110,Kau Sai Chau,811.0,654.0,343.0
202402021120,Kau Sai Chau,421.0,3.0,406.0
202402021120,King's Park,742.0,761.0,171.0
202402021130,Kau Sai Chau,382.0,5.0,364.0
202402021130,King's Park,753.0,771.0,175.0
202402021140,Kau Sai Chau,327.0,5.0,312.0
202402021140,King's Park,766.0,779.0,163.0
202402021150,Kau Sai Chau,518.0,199.0,342.0
202402021150,King's Park,781.0,791.0,162.0
202402021200,Kau Sai Chau,330.0,1.0,318.0
202402021200,King's Park,793.0,790.0,169.0
202402021210,Kau Sai Chau,837.0,752.0,247.0
202402021210,King's Park,809.0,789.0,189.0
202402021220,Kau Sai Chau,846.0,749.0,258.0
202402021220,King's Park,803.0,788.0,179.0
202402021230,King's Park,793.0,769.0,182.0
202402021230,Kau Sai Chau,829.0,777.0,207.0
202402021240,Kau Sai Chau,857.0,738.0,265.0
202402021240,King's Park,803.0,780.0,178.0
202402021250,Kau Sai Chau,769.0,550.0,330.0
202402021250,King's Park,797.0,777.0,176.0
202402021300,Kau Sai Chau,835.0,776.0,218.0
202402021300,King's Park,783.0,769.0,183.0
202402021310,Kau Sai Chau,917.0,582.0,419.0
202402021310,King's Park,791.0,763.0,192.0
202402021320,Kau Sai Chau,865.0,734.0,296.0
202402021320,King's Park,782.0,752.0,193.0
202402021330,Kau Sai Chau,793.0,751.0,216.0
202402021330,King's Park,762.0,726.0,189.0
202402021340,King's Park,758.0,742.0,192.0
202402021340,Kau Sai Chau,823.0,737.0,261.0
202402021350,King's Park,742.0,748.0,186.0
202402021350,Kau Sai Chau,778.0,732.0,228.0
202402021400,Kau Sai Chau,843.0,726.0,305.0
202402021400,King's Park,726.0,758.0,171.0
202402021410,Kau Sai Chau,798.0,589.0,359.0
202402021410,King's Park,715.0,744.0,181.0
202402021420,Kau Sai Chau,642.0,384.0,372.0
202402021420,King's Park,707.0,739.0,188.0
202402021430,Kau Sai Chau,405.0,6.0,391.0
202402021430,King's Park,693.0,735.0,189.0
202402021440,Kau Sai Chau,180.0,1.0,178.0
202402021440,King's Park,373.0,701.0,202.0
202402021450,Kau Sai Chau,157.0,1.0,154.0
202402021450,King's Park,624.0,677.0,182.0
202402021500,Kau Sai Chau,125.0,0.0,124.0
202402021500,King's Park,594.0,622.0,194.0
202402021510,King's Park,185.0,0.0,216.0
202402021510,Kau Sai Chau,116.0,0.0,115.0
202402021520,Kau Sai Chau,198.0,0.0,194.0
202402021520,King's Park,266.0,0.0,211.0
202402021530,Kau Sai Chau,208.0,0.0,204.0
202402021530,King's Park,201.0,0.0,201.0
202402021540,Kau Sai Chau,217.0,2.0,212.0
202402021540,King's Park,126.0,0.0,112.0
202402021550,Kau Sai Chau,207.0,1.0,204.0
202402021550,King's Park,156.0,0.0,156.0
202402021600,Kau Sai Chau,154.0,1.0,152.0
202402021600,King's Park,100.0,0.0,97.0
202402021610,Kau Sai Chau,109.0,0.0,108.0
202402021610,King's Park,194.0,1.0,163.0
202402021620,King's Park,138.0,1.0,124.0
202402021620,Kau Sai Chau,227.0,52.0,199.0
202402021630,King's Park,138.0,0.0,138.0
202402021630,Kau Sai Chau,150.0,0.0,150.0
202402021640,Kau Sai Chau,76.0,0.0,76.0
202402021640,King's Park,179.0,31.0,160.0
202402021650,Kau Sai Chau,55.0,0.0,55.0
202402021650,King's Park,79.0,30.0,90.0
202402021700,Kau Sai Chau,61.0,0.0,60.0
202402021700,King's Park,73.0,0.0,73.0
202402021710,Kau Sai Chau,42.0,0.0,41.0
202402021710,King's Park,88.0,0.0,78.0
202402021720,Kau Sai Chau,35.0,0.0,35.0
202402021720,King's Park,37.0,0.0,45.0
202402021730,Kau Sai Chau,27.0,0.0,27.0
202402021730,King's Park,61.0,0.0,49.0
202402021740,Kau Sai Chau,14.0,0.0,14.0
202402021740,King's Park,34.0,0.0,35.0
202402021750,King's Park,20.0,0.0,29.0
202402021750,Kau Sai Chau,10.0,0.0,10.0
202402021800,Kau Sai Chau,6.0,0.0,6.0
202402021800,King's Park,5.0,0.0,6.0
202402021810,Kau Sai Chau,2.0,0.0,2.0
202402021810,King's Park,2.0,0.0,2.0
202402021820,Kau Sai Chau,0.0,0.0,1.0
202402021820,King's Park,0.0,0.0,1.0
202402021830,Kau Sai Chau,0.0,0.0,0.0
202402021830,King's Park,0.0,0.0,1.0
202402021840,Kau Sai Chau,0.0,0.0,1.0
202402021840,King's Park,0.0,0.0,0.0
202402021850,Kau Sai Chau,0.0,0.0,0.0
202402021850,King's Park,0.0,0.0,0.0
202402021900,Kau Sai Chau,0.0,0.0,0.0
202402021900,King's Park,0.0,0.0,0.0
202402021910,King's Park,0.0,0.0,0.0
202402021910,Kau Sai Chau,0.0,0.0,0.0
202402021920,King's Park,0.0,0.0,0.0
202402021920,Kau Sai Chau,0.0,0.0,0.0
202402021930,Kau Sai Chau,1.0,0.0,0.0
202402021930,King's Park,0.0,0.0,0.0
202402021940,Kau Sai Chau,0.0,0.0,0.0
202402021940,King's Park,0.0,0.0,0.0
202402021950,Kau Sai Chau,0.0,0.0,0.0
202402021950,King's Park,0.0,0.0,1.0
202402022000,Kau Sai Chau,0.0,0.0,0.0
202402022000,King's Park,0.0,0.0,0.0
202402022010,King's Park,0.0,0.0,0.0
202402022010,Kau Sai Chau,0.0,0.0,0.0
202402022020,Kau Sai Chau,0.0,0.0,0.0
202402022020,King's Park,0.0,0.0,0.0
202402022030,Kau Sai Chau,0.0,0.0,0.0
202402022030,King's Park,0.0,0.0,0.0
202402022040,Kau Sai Chau,0.0,0.0,0.0
202402022040,King's Park,0.0,0.0,0.0
202402022050,King's Park,0.0,0.0,0.0
202402022050,Kau Sai Chau,0.0,0.0,0.0
202402022100,Kau Sai Chau,0.0,0.0,0.0
202402022100,King's Park,0.0,0.0,0.0
202402022110,Kau Sai Chau,0.0,0.0,0.0
202402022110,King's Park,0.0,0.0,0.0
202402022120,Kau Sai Chau,0.0,0.0,0.0
202402022120,King's Park,0.0,0.0,0.0
202402022130,Kau Sai Chau,0.0,0.0,0.0
202402022130,King's Park,0.0,0.0,0.0
202402022140,Kau Sai Chau,0.0,0.0,0.0
202402022140,King's Park,0.0,0.0,0.0
202402022150,Kau Sai Chau,0.0,0.0,0.0
202402022150,King's Park,0.0,0.0,0.0
202402022200,Kau Sai Chau,0.0,0.0,0.0
202402022200,King's Park,0.0,0.0,0.0
202402022210,King's Park,0.0,0.0,0.0
202402022210,Kau Sai Chau,0.0,0.0,0.0
202402022220,Kau Sai Chau,0.0,0.0,0.0
202402022220,King's Park,0.0,0.0,0.0
202402022230,Kau Sai Chau,0.0,0.0,0.0
202402022230,King's Park,0.0,0.0,0.0
202402022240,Kau Sai Chau,0.0,0.0,0.0
202402022240,King's Park,0.0,0.0,0.0
202402022250,Kau Sai Chau,0.0,0.0,0.0
202402022250,King's Park,0.0,0.0,0.0
202402022300,Kau Sai Chau,0.0,0.0,0.0
