Date time,Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter)
202405010650,Kau Sai Chau,,,
202405010650,King's Park,5.0,0.0,5.0
202405010700,King's Park,,0.0,6.0
202405010700,Kau Sai Chau,,,
202405010710,Kau Sai Chau,,,
202405010710,King's Park,,,
202405010720,King's Park,12.0,,
202405010720,Kau Sai Chau,11.0,0.0,10.0
202405010730,King's Park,,,
202405010730,Kau Sai Chau,,,
202405010740,Kau Sai Chau,,,
202405010740,King's Park,,,
202405010750,King's Park,,,
202405010750,Kau Sai Chau,,,
202405010800,Kau Sai Chau,,,
202405010800,King's Park,,0.0,45.0
202405010810,Kau Sai Chau,,,
202405010810,King's Park,,0.0,43.0
202405010820,Kau Sai Chau,60.0,0.0,59.0
202405010820,King's Park,47.0,0.0,32.0
202405010830,Kau Sai Chau,43.0,0.0,42.0
202405010830,King's Park,32.0,0.0,31.0
202405010840,Kau Sai Chau,50.0,0.0,48.0
202405010840,King's Park,21.0,0.0,29.0
202405010850,Kau Sai Chau,34.0,0.0,33.0
202405010850,King's Park,36.0,0.0,28.0
202405010900,Kau Sai Chau,49.0,0.0,49.0
202405010900,King's Park,45.0,0.0,30.0
202405010910,King's Park,59.0,0.0,52.0
202405010910,Kau Sai Chau,72.0,0.0,71.0
202405010920,King's Park,53.0,0.0,50.0
202405010920,Kau Sai Chau,68.0,0.0,67.0
202405010930,Kau Sai Chau,68.0,0.0,67.0
202405010930,King's Park,37.0,0.0,44.0
202405010940,King's Park,45.0,0.0,38.0
202405010940,Kau Sai Chau,59.0,0.0,57.0
202405010950,Kau Sai Chau,55.0,0.0,54.0
202405010950,King's Park,39.0,0.0,39.0
202405011000,King's Park,33.0,0.0,34.0
202405011000,Kau Sai Chau,54.0,0.0,54.0
202405011010,Kau Sai Chau,55.0,0.0,54.0
202405011010,King's Park,45.0,0.0,26.0
202405011020,Kau Sai Chau,61.0,0.0,61.0
202405011020,King's Park,82.0,0.0,57.0
202405011030,King's Park,93.0,1.0,78.0
202405011030,Kau Sai Chau,82.0,0.0,80.0
202405011040,Kau Sai Chau,103.0,0.0,102.0
202405011040,King's Park,116.0,1.0,90.0
202405011050,Kau Sai Chau,136.0,0.0,134.0
202405011050,King's Park,104.0,0.0,109.0
202405011100,Kau Sai Chau,136.0,0.0,134.0
202405011100,King's Park,88.0,1.0,96.0
202405011110,King's Park,80.0,0.0,74.0
202405011110,Kau Sai Chau,114.0,0.0,113.0
202405011120,King's Park,102.0,0.0,76.0
202405011120,Kau Sai Chau,88.0,0.0,87.0
202405011130,Kau Sai Chau,105.0,0.0,104.0
202405011130,King's Park,134.0,1.0,136.0
202405011140,King's Park,120.0,0.0,89.0
202405011140,Kau Sai Chau,128.0,0.0,127.0
202405011150,Kau Sai Chau,108.0,0.0,106.0
202405011150,King's Park,121.0,1.0,125.0
202405011200,King's Park,91.0,1.0,99.0
202405011200,Kau Sai Chau,121.0,0.0,120.0
202405011210,Kau Sai Chau,139.0,0.0,137.0
202405011210,King's Park,85.0,0.0,75.0
202405011220,King's Park,63.0,1.0,72.0
202405011220,Kau Sai Chau,112.0,0.0,112.0
202405011230,King's Park,78.0,0.0,67.0
202405011230,Kau Sai Chau,103.0,0.0,100.0
202405011240,King's Park,130.0,0.0,86.0
202405011240,Kau Sai Chau,87.0,0.0,86.0
202405011250,Kau Sai Chau,140.0,0.0,138.0
202405011250,King's Park,127.0,1.0,122.0
202405011300,Kau Sai Chau,172.0,0.0,170.0
202405011300,King's Park,133.0,1.0,114.0
202405011310,King's Park,102.0,0.0,108.0
202405011310,Kau Sai Chau,152.0,0.0,149.0
202405011320,King's Park,76.0,0.0,75.0
202405011320,Kau Sai Chau,98.0,0.0,98.0
202405011330,Kau Sai Chau,78.0,0.0,77.0
202405011330,King's Park,74.0,0.0,56.0
202405011340,Kau Sai Chau,85.0,0.0,84.0
202405011340,King's Park,89.0,1.0,72.0
202405011350,King's Park,128.0,1.0,104.0
202405011350,Kau Sai Chau,177.0,0.0,175.0
202405011400,Kau Sai Chau,144.0,0.0,144.0
202405011400,King's Park,155.0,1.0,147.0
202405011410,King's Park,104.0,1.0,118.0
202405011410,Kau Sai Chau,165.0,0.0,163.0
202405011420,Kau Sai Chau,79.0,0.0,78.0
202405011420,King's Park,175.0,1.0,133.0
202405011430,King's Park,149.0,1.0,211.0
202405011430,Kau Sai Chau,176.0,0.0,174.0
202405011440,King's Park,110.0,1.0,111.0
202405011440,Kau Sai Chau,129.0,0.0,126.0
202405011450,Kau Sai Chau,146.0,0.0,144.0
202405011450,King's Park,73.0,1.0,56.0
202405011500,Kau Sai Chau,55.0,0.0,54.0
202405011500,King's Park,44.0,0.0,45.0
202405011510,Kau Sai Chau,41.0,0.0,40.0
202405011510,King's Park,51.0,0.0,45.0
202405011520,Kau Sai Chau,68.0,0.0,68.0
202405011520,King's Park,45.0,0.0,42.0
202405011530,Kau Sai Chau,81.0,0.0,80.0
202405011530,King's Park,84.0,0.0,57.0
202405011540,King's Park,65.0,0.0,72.0
202405011540,Kau Sai Chau,252.0,0.0,249.0
202405011550,Kau Sai Chau,151.0,0.0,150.0
202405011550,King's Park,47.0,1.0,48.0
202405011600,Kau Sai Chau,123.0,0.0,122.0
202405011600,King's Park,71.0,1.0,59.0
202405011610,King's Park,121.0,1.0,83.0
202405011610,Kau Sai Chau,104.0,0.0,103.0
202405011620,King's Park,191.0,2.0,146.0
202405011620,Kau Sai Chau,125.0,0.0,124.0
202405011630,King's Park,98.0,1.0,107.0
202405011630,Kau Sai Chau,176.0,0.0,173.0
202405011640,Kau Sai Chau,128.0,0.0,126.0
202405011640,King's Park,72.0,0.0,60.0
202405011650,Kau Sai Chau,96.0,0.0,94.0
202405011650,King's Park,100.0,1.0,107.0
202405011700,King's Park,42.0,1.0,65.0
202405011700,Kau Sai Chau,112.0,0.0,110.0
202405011710,Kau Sai Chau,69.0,0.0,69.0
202405011710,King's Park,52.0,0.0,34.0
202405011720,King's Park,43.0,0.0,44.0
202405011720,Kau Sai Chau,63.0,0.0,63.0
202405011730,Kau Sai Chau,53.0,0.0,53.0
202405011730,King's Park,39.0,0.0,44.0
202405011740,King's Park,29.0,0.0,28.0
202405011740,Kau Sai Chau,29.0,0.0,29.0
202405011750,Kau Sai Chau,28.0,0.0,28.0
202405011750,King's Park,31.0,0.0,20.0
202405011800,Kau Sai Chau,25.0,0.0,24.0
202405011800,King's Park,5.0,0.0,24.0
202405011810,King's Park,4.0,0.0,6.0
202405011810,Kau Sai Chau,10.0,0.0,10.0
202405011820,Kau Sai Chau,9.0,0.0,9.0
202405011820,King's Park,8.0,0.0,7.0
202405011830,King's Park,4.0,0.0,5.0
202405011830,Kau Sai Chau,5.0,0.0,4.0
202405011840,Kau Sai Chau,2.0,0.0,2.0
202405011840,King's Park,2.0,0.0,2.0
202405011850,Kau Sai Chau,0.0,0.0,0.0
202405011850,King's Park,1.0,0.0,1.0
202405011900,Kau Sai Chau,0.0,0.0,0.0
202405011900,King's Park,0.0,0.0,0.0
202405011910,King's Park,0.0,0.0,0.0
202405011910,Kau Sai Chau,0.0,0.0,0.0
202405011920,King's Park,0.0,0.0,0.0
202405011920,Kau Sai Chau,0.0,0.0,0.0
202405011930,King's Park,1.0,0.0,0.0
202405011930,Kau Sai Chau,0.0,0.0,0.0
202405011940,Kau Sai Chau,0.0,0.0,0.0
202405011940,King's Park,1.0,0.0,0.0
202405011950,Kau Sai Chau,0.0,0.0,0.0
202405011950,King's Park,0.0,0.0,0.0
202405012000,King's Park,0.0,0.0,1.0
202405012000,Kau Sai Chau,0.0,0.0,0.0
202405012010,Kau Sai Chau,0.0,0.0,0.0
202405012010,King's Park,0.0,0.0,0.0
202405012020,Kau Sai Chau,0.0,0.0,0.0
202405012020,King's Park,0.0,0.0,0.0
202405012030,Kau Sai Chau,0.0,0.0,0.0
202405012030,King's Park,0.0,0.0,0.0
202405012040,Kau Sai Chau,0.0,0.0,0.0
202405012040,King's Park,0.0,0.0,0.0
202405012050,Kau Sai Chau,0.0,0.0,0.0
202405012050,King's Park,0.0,0.0,0.0
202405012100,King's Park,0.0,0.0,0.0
202405012100,Kau Sai Chau,0.0,0.0,0.0
202405012110,Kau Sai Chau,0.0,0.0,0.0
202405012110,King's Park,0.0,0.0,1.0
202405012120,Kau Sai Chau,0.0,0.0,0.0
202405012120,King's Park,0.0,0.0,1.0
202405012130,King's Park,0.0,0.0,0.0
202405012130,Kau Sai Chau,0.0,0.0,0.0
202405012140,Kau Sai Chau,0.0,0.0,0.0
202405012140,King's Park,0.0,0.0,0.0
202405012150,Kau Sai Chau,0.0,0.0,0.0
202405012150,King's Park,0.0,0.0,0.0
202405012200,Kau Sai Chau,0.0,0.0,0.0
202405012200,King's Park,0.0,0.0,0.0
202405012210,Kau Sai Chau,0.0,0.0,0.0
202405012210,King's Park,0.0,0.0,0.0
202405012220,Kau Sai Chau,0.0,0.0,0.0
202405012220,King's Park,0.0,0.0,0.0
202405012230,Kau Sai Chau,0.0,0.0,0.0
202405012230,King's Park,0.0,0.0,0.0
202405012240,King's Park,0.0,0.0,0.0
202405012240,Kau Sai Chau,0.0,0.0,0.0
202405012250,Kau Sai Chau,0.0,0.0,0.0
202405012250,King's Park,0.0,0.0,0.0
202405012300,King's Park,0.0,0.0,0.0
202405012300,Kau Sai Chau,0.0,0.0,0.0
202405012310,Kau Sai Chau,0.0,0.0,0.0
202405012310,King's Park,0.0,0.0,0.0
202405012320,Kau Sai Chau,0.0,0.0,0.0
202405012320,King's Park,0.0,0.0,0.0
202405012330,Kau Sai Chau,0.0,0.0,0.0
202405012330,King's Park,0.0,0.0,0.0
202405012340,Kau Sai Chau,0.0,0.0,0.0
202405012340,King's Park,0.0,0.0,0.0
202405012350,Kau Sai Chau,0.0,0.0,0.0
202405012350,King's Park,0.0,1.0,0.0
202405020000,Kau Sai Chau,0.0,0.0,0.0
202405020000,King's Park,0.0,0.0,0.0
202405020010,King's Park,0.0,0.0,0.0
202405020010,Kau Sai Chau,0.0,0.0,0.0
202405020020,King's Park,0.0,0.0,0.0
202405020020,Kau Sai Chau,0.0,0.0,0.0
202405020030,King's Park,0.0,0.0,0.0
202405020030,Kau Sai Chau,0.0,0.0,0.0
202405020040,Kau Sai Chau,0.0,0.0,0.0
202405020040,King's Park,0.0,0.0,0.0
202405020050,Kau Sai Chau,0.0,0.0,0.0
202405020050,King's Park,0.0,0.0,0.0
202405020100,Kau Sai Chau,0.0,0.0,0.0
202405020100,King's Park,0.0,0.0,0.0
202405020110,King's Park,0.0,0.0,0.0
202405020110,Kau Sai Chau,0.0,0.0,0.0
202405020120,Kau Sai Chau,0.0,0.0,0.0
202405020120,King's Park,0.0,0.0,0.0
202405020130,Kau Sai Chau,0.0,0.0,0.0
202405020130,King's Park,0.0,0.0,0.0
202405020140,King's Park,0.0,0.0,0.0
202405020140,Kau Sai Chau,0.0,0.0,0.0
202405020150,King's Park,0.0,0.0,0.0
202405020150,Kau Sai Chau,0.0,0.0,0.0
202405020200,Kau Sai Chau,0.0,0.0,0.0
202405020200,King's Park,0.0,0.0,0.0
202405020210,Kau Sai Chau,0.0,0.0,0.0
202405020210,King's Park,0.0,0.0,0.0
202405020220,Kau Sai Chau,0.0,0.0,0.0
202405020220,King's Park,0.0,0.0,0.0
202405020230,Kau Sai Chau,0.0,0.0,0.0
202405020230,King's Park,0.0,0.0,0.0
202405020240,Kau Sai Chau,0.0,0.0,0.0
202405020240,King's Park,0.0,0.0,0.0
202405020250,King's Park,0.0,0.0,0.0
202405020250,Kau Sai Chau,0.0,0.0,0.0
202405020300,Kau Sai Chau,0.0,0.0,0.0
202405020300,King's Park,0.0,0.0,0.0
202405020310,Kau Sai Chau,0.0,0.0,0.0
202405020310,King's Park,0.0,0.0,0.0
202405020320,Kau Sai Chau,0.0,0.0,0.0
202405020320,King's Park,0.0,0.0,0.0
202405020330,Kau Sai Chau,0.0,0.0,0.0
202405020330,King's Park,0.0,0.0,0.0
202405020340,Kau Sai Chau,0.0,0.0,0.0
202405020340,King's Park,0.0,0.0,0.0
202405020350,Kau Sai Chau,0.0,0.0,0.0
202405020350,King's Park,0.0,0.0,0.0
202405020400,King's Park,0.0,0.0,0.0
202405020400,Kau Sai Chau,0.0,0.0,0.0
202405020410,Kau Sai Chau,0.0,0.0,0.0
202405020410,King's Park,0.0,0.0,0.0
202405020420,King's Park,0.0,0.0,0.0
202405020420,Kau Sai Chau,0.0,0.0,0.0
202405020430,King's Park,0.0,0.0,0.0
202405020430,Kau Sai Chau,0.0,0.0,0.0
202405020440,Kau Sai Chau,0.0,0.0,0.0
202405020440,King's Park,0.0,0.0,0.0
202405020450,Kau Sai Chau,0.0,0.0,0.0
202405020450,King's Park,0.0,0.0,0.0
202405020500,Kau Sai Chau,0.0,0.0,0.0
202405020500,King's Park,0.0,0.0,0.0
202405020510,Kau Sai Chau,0.0,0.0,0.0
202405020510,King's Park,0.0,0.0,0.0
202405020520,Kau Sai Chau,0.0,0.0,0.0
202405020520,King's Park,0.0,0.0,0.0
202405020530,Kau Sai Chau,0.0,0.0,0.0
202405020530,King's Park,0.0,0.0,0.0
202405020540,Kau Sai Chau,0.0,0.0,0.0
202405020540,King's Park,0.0,0.0,0.0
202405020550,Kau Sai Chau,1.0,0.0,0.0
202405020550,King's Park,0.0,0.0,0.0
202405020600,King's Park,4.0,0.0,2.0
202405020600,Kau Sai Chau,2.0,0.0,2.0
202405020610,Kau Sai Chau,6.0,0.0,6.0
202405020610,King's Park,9.0,0.0,7.0
202405020620,King's Park,9.0,0.0,7.0
202405020620,Kau Sai Chau,10.0,0.0,10.0
202405020630,Kau Sai Chau,27.0,0.0,26.0
202405020630,King's Park,10.0,0.0,11.0
202405020640,Kau Sai Chau,52.0,0.0,51.0
202405020640,King's Park,40.0,0.0,25.0
202405020650,Kau Sai Chau,49.0,0.0,48.0
202405020650,King's Park,30.0,1.0,31.0
202405020700,King's Park,21.0,0.0,29.0
202405020700,Kau Sai Chau,27.0,0.0,27.0
202405020710,Kau Sai Chau,16.0,0.0,15.0
202405020710,King's Park,24.0,0.0,16.0
202405020720,King's Park,40.0,0.0,28.0
202405020720,Kau Sai Chau,17.0,0.0,17.0
202405020730,Kau Sai Chau,49.0,0.0,48.0
202405020730,King's Park,19.0,0.0,24.0
202405020740,Kau Sai Chau,50.0,0.0,50.0
202405020740,King's Park,21.0,0.0,18.0
202405020750,Kau Sai Chau,43.0,0.0,43.0
202405020750,King's Park,40.0,0.0,24.0
202405020800,Kau Sai Chau,24.0,0.0,23.0
202405020800,King's Park,36.0,0.0,28.0
202405020810,Kau Sai Chau,22.0,0.0,21.0
202405020810,King's Park,41.0,0.0,55.0
202405020820,Kau Sai Chau,80.0,0.0,79.0
202405020820,King's Park,19.0,0.0,33.0
202405020830,Kau Sai Chau,102.0,0.0,100.0
202405020830,King's Park,168.0,0.0,56.0
202405020840,King's Park,227.0,1.0,199.0
202405020840,Kau Sai Chau,192.0,0.0,188.0
202405020850,King's Park,296.0,1.0,186.0
202405020850,Kau Sai Chau,75.0,0.0,75.0
202405020900,Kau Sai Chau,83.0,0.0,82.0
202405020900,King's Park,576.0,3.0,362.0
202405020910,Kau Sai Chau,88.0,0.0,86.0
202405020910,King's Park,483.0,3.0,380.0
202405020920,Kau Sai Chau,153.0,0.0,151.0
202405020920,King's Park,350.0,2.0,281.0
202405020930,Kau Sai Chau,205.0,0.0,202.0
202405020930,King's Park,307.0,1.0,276.0
202405020940,Kau Sai Chau,165.0,0.0,163.0
202405020940,King's Park,446.0,2.0,354.0
202405020950,King's Park,371.0,1.0,281.0
202405020950,Kau Sai Chau,101.0,0.0,99.0
202405021000,King's Park,278.0,2.0,485.0
202405021000,Kau Sai Chau,126.0,0.0,124.0
202405021010,King's Park,248.0,1.0,262.0
202405021010,Kau Sai Chau,80.0,0.0,79.0
202405021020,Kau Sai Chau,89.0,0.0,87.0
202405021020,King's Park,125.0,0.0,200.0
202405021030,King's Park,158.0,0.0,127.0
202405021030,Kau Sai Chau,116.0,0.0,114.0
202405021040,King's Park,155.0,0.0,146.0
202405021040,Kau Sai Chau,202.0,0.0,199.0
202405021050,Kau Sai Chau,236.0,0.0,233.0
202405021050,King's Park,129.0,1.0,126.0
202405021100,Kau Sai Chau,175.0,0.0,173.0
202405021100,King's Park,164.0,1.0,186.0
202405021110,Kau Sai Chau,184.0,0.0,181.0
202405021110,King's Park,143.0,1.0,116.0
202405021120,Kau Sai Chau,71.0,0.0,71.0
202405021120,King's Park,85.0,0.0,80.0
202405021130,King's Park,66.0,0.0,75.0
202405021130,Kau Sai Chau,59.0,0.0,58.0
202405021140,Kau Sai Chau,96.0,0.0,95.0
202405021140,King's Park,58.0,0.0,59.0
202405021150,Kau Sai Chau,96.0,0.0,95.0
202405021150,King's Park,61.0,0.0,52.0
202405021200,King's Park,62.0,0.0,46.0
202405021200,Kau Sai Chau,85.0,0.0,84.0
202405021210,Kau Sai Chau,87.0,0.0,86.0
202405021210,King's Park,70.0,0.0,56.0
202405021220,Kau Sai Chau,63.0,0.0,62.0
202405021220,King's Park,143.0,1.0,83.0
202405021230,Kau Sai Chau,72.0,0.0,71.0
202405021230,King's Park,194.0,1.0,114.0
202405021240,Kau Sai Chau,77.0,0.0,75.0
202405021240,King's Park,184.0,1.0,165.0
202405021250,Kau Sai Chau,70.0,0.0,69.0
202405021250,King's Park,239.0,1.0,188.0
202405021300,King's Park,238.0,1.0,255.0
202405021300,Kau Sai Chau,72.0,0.0,71.0
202405021310,Kau Sai Chau,44.0,0.0,43.0
202405021310,King's Park,170.0,1.0,179.0
202405021320,King's Park,139.0,0.0,130.0
202405021320,Kau Sai Chau,63.0,0.0,62.0
202405021330,King's Park,94.0,0.0,101.0
202405021330,Kau Sai Chau,131.0,0.0,129.0
202405021340,Kau Sai Chau,162.0,0.0,160.0
202405021340,King's Park,148.0,1.0,151.0
202405021350,Kau Sai Chau,171.0,0.0,168.0
202405021350,King's Park,155.0,1.0,110.0
202405021400,King's Park,177.0,1.0,171.0
202405021400,Kau Sai Chau,129.0,0.0,127.0
202405021410,King's Park,162.0,1.0,130.0
202405021410,Kau Sai Chau,87.0,0.0,86.0
202405021420,Kau Sai Chau,104.0,0.0,103.0
202405021420,King's Park,136.0,1.0,128.0
202405021430,Kau Sai Chau,90.0,0.0,89.0
202405021430,King's Park,135.0,1.0,133.0
202405021440,King's Park,151.0,1.0,104.0
202405021440,Kau Sai Chau,108.0,0.0,106.0
202405021450,Kau Sai Chau,78.0,0.0,78.0
202405021450,King's Park,132.0,0.0,136.0
202405021500,Kau Sai Chau,85.0,0.0,84.0
202405021500,King's Park,178.0,1.0,100.0
202405021510,Kau Sai Chau,62.0,0.0,61.0
202405021510,King's Park,90.0,1.0,123.0
202405021520,Kau Sai Chau,46.0,0.0,46.0
202405021520,King's Park,56.0,0.0,61.0
202405021530,King's Park,47.0,0.0,40.0
202405021530,Kau Sai Chau,92.0,0.0,91.0
202405021540,Kau Sai Chau,49.0,0.0,49.0
202405021540,King's Park,71.0,0.0,51.0
202405021550,Kau Sai Chau,78.0,0.0,77.0
202405021550,King's Park,77.0,1.0,75.0
202405021600,Kau Sai Chau,54.0,0.0,54.0
202405021600,King's Park,70.0,1.0,63.0
202405021610,Kau Sai Chau,63.0,0.0,62.0
202405021610,King's Park,72.0,1.0,69.0
202405021620,King's Park,45.0,1.0,56.0
202405021620,Kau Sai Chau,44.0,0.0,43.0
202405021630,King's Park,42.0,0.0,29.0
202405021630,Kau Sai Chau,46.0,0.0,45.0
202405021640,Kau Sai Chau,34.0,0.0,34.0
202405021640,King's Park,31.0,0.0,31.0
202405021650,Kau Sai Chau,26.0,0.0,26.0
202405021650,King's Park,44.0,0.0,27.0
202405021700,King's Park,30.0,0.0,31.0
202405021700,Kau Sai Chau,28.0,0.0,28.0
202405021710,Kau Sai Chau,44.0,0.0,43.0
202405021710,King's Park,35.0,0.0,59.0
202405021720,Kau Sai Chau,26.0,0.0,26.0
202405021720,King's Park,33.0,0.0,32.0
202405021730,Kau Sai Chau,15.0,0.0,14.0
202405021730,Kau Sai Chau,15.0,0.0,14.0
202405021730,King's Park,25.0,0.0,26.0
202405021730,King's Park,25.0,0.0,26.0
202405021740,Kau Sai Chau,7.0,0.0,6.0
202405021740,King's Park,30.0,0.0,27.0
202405021750,King's Park,19.0,0.0,18.0
202405021750,Kau Sai Chau,6.0,0.0,5.0
202405021800,Kau Sai Chau,6.0,0.0,5.0
202405021800,King's Park,18.0,0.0,16.0
202405021810,King's Park,11.0,0.0,11.0
202405021810,Kau Sai Chau,3.0,0.0,3.0
202405021820,Kau Sai Chau,3.0,0.0,3.0
202405021820,King's Park,10.0,0.0,10.0
202405021830,Kau Sai Chau,3.0,0.0,2.0
202405021830,King's Park,5.0,0.0,6.0
202405021840,Kau Sai Chau,2.0,0.0,2.0
202405021840,King's Park,2.0,0.0,4.0
202405021850,King's Park,0.0,0.0,1.0
202405021850,Kau Sai Chau,0.0,0.0,0.0
202405021900,Kau Sai Chau,0.0,0.0,0.0
202405021900,King's Park,0.0,0.0,0.0
202405021910,Kau Sai Chau,0.0,0.0,0.0
202405021910,King's Park,0.0,0.0,0.0
202405021920,Kau Sai Chau,0.0,0.0,0.0
202405021920,King's Park,0.0,0.0,0.0
202405021930,Kau Sai Chau,0.0,0.0,0.0
202405021930,King's Park,0.0,0.0,0.0
202405021940,Kau Sai Chau,0.0,0.0,0.0
202405021940,King's Park,0.0,0.0,0.0
202405021950,King's Park,0.0,0.0,0.0
202405021950,Kau Sai Chau,0.0,0.0,0.0
202405022000,King's Park,0.0,0.0,0.0
202405022000,Kau Sai Chau,0.0,0.0,0.0
202405022010,King's Park,0.0,0.0,0.0
202405022010,Kau Sai Chau,1.0,0.0,1.0
202405022020,King's Park,0.0,0.0,0.0
202405022020,Kau Sai Chau,1.0,0.0,1.0
202405022030,King's Park,0.0,0.0,0.0
202405022030,Kau Sai Chau,0.0,0.0,0.0
202405022040,King's Park,0.0,0.0,0.0
202405022040,Kau Sai Chau,0.0,0.0,0.0
202405022050,King's Park,0.0,0.0,0.0
202405022050,Kau Sai Chau,0.0,0.0,0.0
202405022100,Kau Sai Chau,0.0,0.0,0.0
202405022100,King's Park,0.0,0.0,0.0
202405022110,King's Park,0.0,0.0,0.0
202405022110,Kau Sai Chau,0.0,0.0,0.0
202405022120,Kau Sai Chau,0.0,0.0,0.0
202405022120,King's Park,0.0,0.0,0.0
202405022130,King's Park,0.0,0.0,0.0
202405022130,Kau Sai Chau,0.0,0.0,0.0
202405022140,Kau Sai Chau,0.0,0.0,0.0
202405022140,King's Park,0.0,0.0,0.0
202405022150,King's Park,0.0,0.0,0.0
202405022150,Kau Sai Chau,1.0,0.0,0.0
202405022200,King's Park,0.0,0.0,0.0
202405022200,Kau Sai Chau,0.0,0.0,0.0
202405022210,Kau Sai Chau,0.0,0.0,0.0
202405022210,King's Park,0.0,0.0,0.0
202405022220,King's Park,0.0,0.0,0.0
202405022220,Kau Sai Chau,0.0,0.0,0.0
202405022230,Kau Sai Chau,1.0,0.0,0.0
202405022230,King's Park,0.0,0.0,0.0
202405022240,Kau Sai Chau,0.0,0.0,0.0
202405022240,King's Park,0.0,0.0,0.0
202405022250,Kau Sai Chau,0.0,0.0,0.0
202405022250,King's Park,0.0,0.0,0.0
202405022300,King's Park,0.0,0.0,0.0
202405022300,Kau Sai Chau,0.0,0.0,0.0
202405022310,Kau Sai Chau,1.0,0.0,0.0
202405022310,King's Park,0.0,0.0,0.0
202405022320,King's Park,0.0,0.0,0.0
202405022320,Kau Sai Chau,0.0,0.0,0.0
202405022330,Kau Sai Chau,0.0,0.0,0.0
202405022330,King's Park,0.0,0.0,0.0
