Date time,Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter)
202411010410,Kau Sai Chau,0.0,0.0,0.0
202411010410,King's Park,0.0,0.0,1.0
202411010420,King's Park,0.0,0.0,3.0
202411010420,Kau Sai Chau,0.0,1.0,0.0
202411010430,Kau Sai Chau,0.0,1.0,0.0
202411010430,King's Park,0.0,0.0,2.0
202411010440,Kau Sai Chau,0.0,1.0,0.0
202411010440,King's Park,0.0,0.0,3.0
202411010450,Kau Sai Chau,0.0,1.0,0.0
202411010450,King's Park,0.0,0.0,0.0
202411010500,Kau Sai Chau,0.0,1.0,0.0
202411010500,King's Park,0.0,0.0,1.0
202411010510,Kau Sai Chau,0.0,1.0,0.0
202411010510,King's Park,0.0,0.0,3.0
202411010520,Kau Sai Chau,0.0,1.0,0.0
202411010520,King's Park,0.0,0.0,2.0
202411010530,Kau Sai Chau,0.0,1.0,0.0
202411010530,King's Park,0.0,0.0,4.0
202411010540,King's Park,0.0,0.0,0.0
202411010540,Kau Sai Chau,0.0,1.0,0.0
202411010550,Kau Sai Chau,0.0,1.0,0.0
202411010550,King's Park,0.0,0.0,2.0
202411010600,King's Park,0.0,0.0,1.0
202411010600,Kau Sai Chau,0.0,1.0,0.0
202411010610,King's Park,0.0,0.0,5.0
202411010610,Kau Sai Chau,0.0,1.0,0.0
202411010620,Kau Sai Chau,0.0,1.0,0.0
202411010620,King's Park,0.0,0.0,0.0
202411010630,King's Park,0.0,0.0,2.0
202411010630,Kau Sai Chau,2.0,1.0,2.0
202411010640,Kau Sai Chau,9.0,7.0,8.0
202411010640,King's Park,6.0,0.0,5.0
202411010650,King's Park,16.0,0.0,8.0
202411010650,Kau Sai Chau,29.0,150.0,16.0
202411010700,Kau Sai Chau,51.0,214.0,26.0
202411010700,King's Park,46.0,0.0,19.0
202411010710,King's Park,92.0,188.0,25.0
202411010710,Kau Sai Chau,100.0,422.0,34.0
202411010720,Kau Sai Chau,133.0,479.0,40.0
202411010720,King's Park,128.0,405.0,31.0
202411010730,Kau Sai Chau,170.0,536.0,47.0
202411010730,King's Park,168.0,487.0,42.0
202411010740,King's Park,177.0,548.0,42.0
202411010740,Kau Sai Chau,208.0,589.0,52.0
202411010750,Kau Sai Chau,245.0,622.0,57.0
202411010750,King's Park,206.0,452.0,41.0
202411010800,King's Park,256.0,533.0,50.0
202411010800,Kau Sai Chau,240.0,531.0,61.0
202411010810,Kau Sai Chau,280.0,571.0,68.0
202411010810,King's Park,304.0,611.0,58.0
202411010820,Kau Sai Chau,312.0,591.0,71.0
202411010820,King's Park,352.0,661.0,64.0
202411010830,King's Park,387.0,680.0,77.0
202411010830,Kau Sai Chau,351.0,623.0,78.0
202411010840,King's Park,421.0,714.0,73.0
202411010840,Kau Sai Chau,369.0,612.0,82.0
202411010850,Kau Sai Chau,403.0,630.0,87.0
202411010850,King's Park,452.0,710.0,79.0
202411010900,Kau Sai Chau,412.0,603.0,92.0
202411010900,King's Park,474.0,724.0,81.0
202411010910,King's Park,480.0,729.0,93.0
202411010910,Kau Sai Chau,469.0,664.0,100.0
202411010920,King's Park,498.0,714.0,99.0
202411010920,Kau Sai Chau,497.0,670.0,106.0
202411010930,King's Park,540.0,683.0,98.0
202411010930,Kau Sai Chau,538.0,711.0,106.0
202411010940,King's Park,573.0,703.0,103.0
202411010940,Kau Sai Chau,589.0,762.0,109.0
202411010950,King's Park,614.0,698.0,107.0
202411010950,Kau Sai Chau,620.0,765.0,118.0
202411011000,Kau Sai Chau,636.0,778.0,109.0
202411011000,King's Park,641.0,746.0,104.0
202411011010,Kau Sai Chau,673.0,800.0,116.0
202411011010,King's Park,663.0,770.0,117.0
202411011020,King's Park,690.0,782.0,119.0
202411011020,Kau Sai Chau,681.0,795.0,113.0
202411011030,King's Park,712.0,807.0,109.0
202411011030,Kau Sai Chau,704.0,818.0,107.0
202411011040,Kau Sai Chau,734.0,839.0,110.0
202411011040,King's Park,712.0,802.0,120.0
202411011050,King's Park,728.0,785.0,119.0
202411011050,Kau Sai Chau,754.0,846.0,112.0
202411011100,King's Park,732.0,776.0,123.0
202411011100,Kau Sai Chau,768.0,853.0,112.0
202411011110,Kau Sai Chau,781.0,870.0,101.0
202411011110,King's Park,728.0,781.0,120.0
202411011120,Kau Sai Chau,,,
202411011120,King's Park,788.0,782.0,116.0
202411011130,King's Park,802.0,820.0,125.0
202411011130,Kau Sai Chau,819.0,872.0,122.0
202411011140,Kau Sai Chau,819.0,875.0,113.0
202411011140,King's Park,790.0,816.0,120.0
202411011150,King's Park,789.0,799.0,120.0
202411011150,Kau Sai Chau,800.0,857.0,107.0
202411011200,Kau Sai Chau,806.0,861.0,107.0
202411011200,King's Park,813.0,827.0,116.0
202411011210,Kau Sai Chau,823.0,884.0,105.0
202411011210,King's Park,823.0,839.0,128.0
202411011220,King's Park,788.0,840.0,130.0
202411011220,Kau Sai Chau,811.0,864.0,109.0
202411011230,King's Park,787.0,801.0,135.0
202411011230,Kau Sai Chau,796.0,841.0,115.0
202411011240,King's Park,773.0,792.0,141.0
202411011240,Kau Sai Chau,747.0,781.0,116.0
202411011250,King's Park,768.0,743.0,144.0
202411011250,Kau Sai Chau,787.0,837.0,120.0
202411011300,Kau Sai Chau,804.0,879.0,111.0
202411011300,King's Park,770.0,797.0,141.0
202411011310,King's Park,732.0,786.0,130.0
202411011310,Kau Sai Chau,784.0,872.0,107.0
202411011320,King's Park,735.0,760.0,138.0
202411011320,Kau Sai Chau,757.0,850.0,105.0
202411011330,King's Park,716.0,769.0,122.0
202411011330,Kau Sai Chau,752.0,866.0,101.0
202411011340,King's Park,703.0,784.0,118.0
202411011340,Kau Sai Chau,726.0,866.0,87.0
202411011350,Kau Sai Chau,718.0,873.0,89.0
202411011350,King's Park,702.0,775.0,112.0
202411011400,King's Park,668.0,800.0,116.0
202411011400,Kau Sai Chau,695.0,859.0,90.0
202411011410,Kau Sai Chau,660.0,833.0,86.0
202411011410,King's Park,640.0,778.0,111.0
202411011420,Kau Sai Chau,640.0,829.0,90.0
202411011420,King's Park,613.0,770.0,110.0
202411011430,King's Park,590.0,750.0,109.0
202411011430,Kau Sai Chau,616.0,827.0,86.0
202411011440,Kau Sai Chau,588.0,803.0,91.0
202411011440,King's Park,568.0,729.0,110.0
202411011450,King's Park,538.0,726.0,117.0
202411011450,Kau Sai Chau,553.0,782.0,89.0
202411011500,King's Park,501.0,685.0,114.0
202411011500,Kau Sai Chau,527.0,768.0,92.0
202411011510,Kau Sai Chau,488.0,733.0,92.0
202411011510,King's Park,471.0,684.0,110.0
202411011520,Kau Sai Chau,449.0,692.0,95.0
202411011520,King's Park,425.0,646.0,118.0
202411011530,King's Park,397.0,626.0,106.0
202411011530,Kau Sai Chau,419.0,680.0,91.0
202411011540,Kau Sai Chau,389.0,673.0,85.0
202411011540,King's Park,358.0,593.0,108.0
202411011550,King's Park,326.0,571.0,102.0
202411011550,Kau Sai Chau,358.0,656.0,83.0
202411011600,King's Park,268.0,489.0,92.0
202411011600,Kau Sai Chau,329.0,640.0,81.0
202411011610,Kau Sai Chau,287.0,608.0,73.0
202411011610,King's Park,212.0,206.0,78.0
202411011620,King's Park,220.0,384.0,82.0
202411011620,Kau Sai Chau,244.0,549.0,69.0
202411011630,Kau Sai Chau,198.0,481.0,61.0
202411011630,King's Park,188.0,438.0,76.0
202411011640,Kau Sai Chau,163.0,443.0,54.0
202411011640,King's Park,158.0,404.0,66.0
202411011650,King's Park,130.0,386.0,63.0
202411011650,Kau Sai Chau,132.0,395.0,50.0
202411011700,King's Park,92.0,327.0,54.0
202411011700,Kau Sai Chau,101.0,336.0,43.0
202411011710,King's Park,56.0,259.0,44.0
202411011710,Kau Sai Chau,65.0,8.0,36.0
202411011720,King's Park,29.0,147.0,36.0
202411011720,Kau Sai Chau,28.0,2.0,26.0
202411011730,King's Park,12.0,1.0,16.0
202411011730,Kau Sai Chau,16.0,1.0,15.0
202411011740,Kau Sai Chau,8.0,1.0,8.0
202411011740,King's Park,4.0,0.0,9.0
202411011750,Kau Sai Chau,3.0,1.0,3.0
202411011750,King's Park,0.0,0.0,5.0
202411011800,Kau Sai Chau,0.0,0.0,0.0
202411011800,King's Park,0.0,0.0,2.0
202411011810,King's Park,0.0,0.0,2.0
202411011810,Kau Sai Chau,0.0,0.0,0.0
202411011820,King's Park,0.0,0.0,2.0
202411011820,Kau Sai Chau,0.0,0.0,0.0
202411011830,King's Park,0.0,0.0,2.0
202411011830,Kau Sai Chau,0.0,0.0,0.0
202411011840,Kau Sai Chau,0.0,0.0,0.0
202411011840,King's Park,0.0,0.0,1.0
202411011850,Kau Sai Chau,0.0,0.0,0.0
202411011850,King's Park,0.0,0.0,2.0
202411011900,King's Park,0.0,0.0,2.0
202411011900,Kau Sai Chau,0.0,0.0,0.0
202411011910,King's Park,0.0,0.0,0.0
202411011910,Kau Sai Chau,0.0,0.0,0.0
202411011920,Kau Sai Chau,0.0,0.0,0.0
202411011920,King's Park,0.0,0.0,1.0
202411011930,King's Park,0.0,0.0,4.0
202411011930,Kau Sai Chau,0.0,0.0,0.0
202411011940,Kau Sai Chau,0.0,0.0,0.0
202411011940,King's Park,0.0,0.0,1.0
202411011950,King's Park,0.0,0.0,1.0
202411011950,Kau Sai Chau,0.0,0.0,0.0
202411012000,King's Park,0.0,0.0,2.0
202411012000,Kau Sai Chau,0.0,0.0,0.0
202411012010,King's Park,0.0,0.0,2.0
202411012010,Kau Sai Chau,0.0,0.0,0.0
202411012020,King's Park,0.0,0.0,1.0
202411012020,Kau Sai Chau,0.0,0.0,0.0
202411012030,Kau Sai Chau,0.0,1.0,0.0
202411012030,King's Park,0.0,0.0,4.0
202411012040,Kau Sai Chau,0.0,1.0,0.0
202411012040,King's Park,0.0,0.0,0.0
202411012050,King's Park,0.0,0.0,5.0
202411012050,Kau Sai Chau,0.0,1.0,0.0
202411012100,King's Park,0.0,0.0,2.0
202411012100,Kau Sai Chau,0.0,0.0,0.0
202411012110,King's Park,0.0,0.0,1.0
202411012110,Kau Sai Chau,0.0,1.0,0.0
202411012120,Kau Sai Chau,0.0,1.0,0.0
202411012120,King's Park,0.0,0.0,2.0
202411012130,King's Park,0.0,0.0,3.0
202411012130,Kau Sai Chau,0.0,1.0,0.0
202411012140,King's Park,0.0,0.0,3.0
202411012140,Kau Sai Chau,0.0,1.0,0.0
202411012150,Kau Sai Chau,0.0,1.0,0.0
202411012150,King's Park,0.0,0.0,3.0
202411012200,King's Park,0.0,0.0,2.0
202411012200,Kau Sai Chau,0.0,1.0,0.0
202411012210,Kau Sai Chau,0.0,1.0,0.0
202411012210,King's Park,0.0,0.0,3.0
202411012220,Kau Sai Chau,0.0,1.0,0.0
202411012220,King's Park,0.0,0.0,2.0
202411012230,Kau Sai Chau,0.0,1.0,0.0
202411012230,King's Park,0.0,0.0,4.0
202411012240,Kau Sai Chau,0.0,1.0,0.0
202411012240,King's Park,0.0,0.0,4.0
202411012250,King's Park,0.0,0.0,2.0
202411012250,Kau Sai Chau,0.0,1.0,0.0
202411012300,Kau Sai Chau,0.0,1.0,0.0
202411012300,King's Park,0.0,0.0,1.0
202411012310,Kau Sai Chau,0.0,1.0,0.0
202411012310,King's Park,0.0,0.0,0.0
202411012320,King's Park,0.0,0.0,2.0
202411012320,Kau Sai Chau,0.0,1.0,0.0
202411012330,Kau Sai Chau,0.0,1.0,0.0
202411012330,King's Park,0.0,0.0,2.0
202411012340,Kau Sai Chau,0.0,1.0,0.0
202411012340,King's Park,0.0,0.0,0.0
202411012350,King's Park,0.0,0.0,2.0
202411012350,Kau Sai Chau,0.0,1.0,0.0
202411020000,King's Park,0.0,0.0,1.0
202411020000,Kau Sai Chau,0.0,1.0,0.0
202411020010,Kau Sai Chau,0.0,1.0,0.0
202411020010,King's Park,0.0,0.0,2.0
202411020020,Kau Sai Chau,0.0,1.0,0.0
202411020020,King's Park,0.0,0.0,0.0
202411020030,Kau Sai Chau,0.0,1.0,0.0
202411020030,King's Park,0.0,0.0,3.0
202411020040,Kau Sai Chau,0.0,1.0,0.0
202411020040,King's Park,0.0,0.0,1.0
202411020050,Kau Sai Chau,0.0,1.0,0.0
202411020050,King's Park,0.0,0.0,5.0
202411020100,Kau Sai Chau,0.0,1.0,0.0
202411020100,King's Park,0.0,0.0,0.0
202411020110,Kau Sai Chau,0.0,1.0,0.0
202411020110,King's Park,0.0,0.0,0.0
202411020120,Kau Sai Chau,0.0,1.0,0.0
202411020120,King's Park,0.0,0.0,6.0
202411020130,Kau Sai Chau,0.0,1.0,0.0
202411020130,King's Park,0.0,0.0,2.0
202411020140,King's Park,0.0,0.0,0.0
202411020140,Kau Sai Chau,0.0,1.0,0.0
202411020150,King's Park,0.0,0.0,2.0
202411020150,Kau Sai Chau,0.0,1.0,0.0
202411020200,Kau Sai Chau,0.0,1.0,0.0
202411020200,King's Park,0.0,0.0,3.0
202411020210,Kau Sai Chau,0.0,1.0,0.0
202411020210,King's Park,0.0,0.0,2.0
202411020220,Kau Sai Chau,0.0,1.0,0.0
202411020220,King's Park,0.0,0.0,1.0
202411020230,Kau Sai Chau,0.0,1.0,0.0
202411020230,King's Park,0.0,0.0,1.0
202411020240,Kau Sai Chau,0.0,1.0,0.0
202411020240,King's Park,0.0,0.0,4.0
202411020250,Kau Sai Chau,0.0,1.0,0.0
202411020250,King's Park,0.0,0.0,3.0
202411020300,Kau Sai Chau,0.0,1.0,0.0
202411020300,King's Park,0.0,0.0,3.0
202411020310,Kau Sai Chau,0.0,1.0,0.0
202411020310,King's Park,0.0,0.0,1.0
202411020320,King's Park,0.0,0.0,2.0
202411020320,Kau Sai Chau,0.0,1.0,0.0
202411020330,King's Park,0.0,0.0,3.0
202411020330,Kau Sai Chau,0.0,1.0,0.0
202411020340,Kau Sai Chau,0.0,1.0,0.0
202411020340,King's Park,0.0,0.0,2.0
202411020350,King's Park,0.0,0.0,3.0
202411020350,Kau Sai Chau,0.0,1.0,0.0
202411020400,King's Park,0.0,0.0,1.0
202411020400,Kau Sai Chau,0.0,1.0,0.0
202411020410,Kau Sai Chau,0.0,1.0,0.0
202411020410,King's Park,0.0,0.0,0.0
202411020420,Kau Sai Chau,0.0,1.0,0.0
202411020420,King's Park,0.0,0.0,2.0
202411020430,Kau Sai Chau,0.0,1.0,0.0
202411020430,King's Park,0.0,0.0,4.0
202411020440,King's Park,0.0,0.0,1.0
202411020440,Kau Sai Chau,0.0,1.0,0.0
202411020450,Kau Sai Chau,0.0,1.0,0.0
202411020450,King's Park,0.0,0.0,2.0
202411020500,Kau Sai Chau,0.0,1.0,0.0
202411020500,King's Park,0.0,0.0,0.0
202411020510,Kau Sai Chau,0.0,1.0,0.0
202411020510,King's Park,0.0,0.0,3.0
202411020520,Kau Sai Chau,0.0,1.0,0.0
202411020520,King's Park,0.0,0.0,0.0
202411020530,King's Park,0.0,0.0,2.0
202411020530,Kau Sai Chau,0.0,1.0,0.0
202411020540,Kau Sai Chau,0.0,1.0,0.0
202411020540,King's Park,0.0,0.0,0.0
202411020550,Kau Sai Chau,0.0,1.0,0.0
202411020550,King's Park,0.0,0.0,3.0
202411020600,Kau Sai Chau,0.0,1.0,0.0
202411020600,King's Park,0.0,0.0,0.0
202411020610,Kau Sai Chau,0.0,1.0,0.0
202411020610,King's Park,0.0,0.0,0.0
202411020620,Kau Sai Chau,1.0,1.0,1.0
202411020620,King's Park,0.0,0.0,1.0
202411020630,King's Park,3.0,0.0,1.0
202411020630,Kau Sai Chau,4.0,1.0,4.0
202411020640,King's Park,12.0,0.0,7.0
202411020640,Kau Sai Chau,9.0,1.0,8.0
202411020650,King's Park,20.0,0.0,14.0
202411020650,Kau Sai Chau,14.0,1.0,14.0
202411020700,King's Park,26.0,0.0,25.0
202411020700,Kau Sai Chau,24.0,1.0,24.0
202411020710,Kau Sai Chau,32.0,1.0,32.0
202411020710,King's Park,44.0,0.0,29.0
202411020720,King's Park,68.0,1.0,45.0
202411020720,Kau Sai Chau,38.0,1.0,37.0
202411020730,Kau Sai Chau,60.0,1.0,59.0
202411020730,King's Park,76.0,0.0,64.0
202411020740,Kau Sai Chau,77.0,1.0,75.0
202411020740,King's Park,82.0,1.0,72.0
202411020750,Kau Sai Chau,87.0,1.0,85.0
202411020750,King's Park,112.0,0.0,84.0
202411020800,King's Park,141.0,1.0,111.0
202411020800,Kau Sai Chau,95.0,1.0,93.0
202411020810,Kau Sai Chau,111.0,1.0,109.0
202411020810,King's Park,169.0,1.0,138.0
202411020820,King's Park,182.0,2.0,153.0
202411020820,Kau Sai Chau,132.0,1.0,130.0
202411020830,Kau Sai Chau,163.0,1.0,160.0
202411020830,King's Park,214.0,4.0,175.0
202411020840,Kau Sai Chau,186.0,1.0,182.0
202411020840,King's Park,231.0,89.0,211.0
202411020850,Kau Sai Chau,235.0,2.0,230.0
202411020850,King's Park,241.0,3.0,205.0
202411020900,King's Park,304.0,3.0,238.0
202411020900,Kau Sai Chau,238.0,1.0,235.0
202411020910,Kau Sai Chau,213.0,1.0,209.0
202411020910,King's Park,409.0,16.0,275.0
202411020920,King's Park,410.0,44.0,295.0
202411020920,Kau Sai Chau,208.0,1.0,205.0
202411020930,Kau Sai Chau,225.0,1.0,221.0
202411020930,King's Park,462.0,19.0,319.0
202411020940,King's Park,739.0,82.0,348.0
202411020940,Kau Sai Chau,320.0,2.0,314.0
202411020950,Kau Sai Chau,278.0,2.0,272.0
202411020950,King's Park,807.0,576.0,316.0
202411021000,Kau Sai Chau,252.0,1.0,246.0
202411021000,King's Park,769.0,674.0,337.0
202411021010,Kau Sai Chau,301.0,1.0,294.0
202411021010,King's Park,885.0,746.0,339.0
202411021020,King's Park,838.0,741.0,330.0
202411021020,Kau Sai Chau,388.0,5.0,373.0
202411021030,Kau Sai Chau,396.0,7.0,377.0
202411021030,King's Park,858.0,765.0,312.0
202411021040,Kau Sai Chau,426.0,5.0,410.0
202411021040,King's Park,770.0,768.0,240.0
202411021050,King's Park,772.0,816.0,148.0
202411021050,Kau Sai Chau,494.0,86.0,421.0
202411021100,King's Park,1017.0,804.0,204.0
202411021100,Kau Sai Chau,660.0,593.0,189.0
202411021110,King's Park,842.0,695.0,343.0
202411021110,Kau Sai Chau,573.0,198.0,394.0
202411021120,King's Park,949.0,716.0,241.0
202411021120,Kau Sai Chau,456.0,3.0,441.0
202411021130,King's Park,972.0,779.0,288.0
202411021130,Kau Sai Chau,355.0,1.0,346.0
202411021140,Kau Sai Chau,363.0,1.0,354.0
202411021140,King's Park,376.0,40.0,474.0
202411021150,King's Park,261.0,0.0,340.0
202411021150,Kau Sai Chau,282.0,1.0,275.0
202411021200,Kau Sai Chau,218.0,1.0,211.0
202411021200,King's Park,234.0,0.0,252.0
202411021210,King's Park,286.0,0.0,215.0
202411021210,Kau Sai Chau,210.0,1.0,204.0
202411021220,King's Park,187.0,0.0,240.0
202411021220,Kau Sai Chau,266.0,1.0,259.0
202411021230,Kau Sai Chau,318.0,1.0,310.0
202411021230,King's Park,146.0,0.0,165.0
202411021240,King's Park,156.0,0.0,125.0
202411021240,Kau Sai Chau,336.0,1.0,328.0
202411021250,Kau Sai Chau,381.0,1.0,371.0
202411021250,King's Park,156.0,0.0,168.0
202411021300,Kau Sai Chau,488.0,30.0,448.0
202411021300,King's Park,206.0,0.0,143.0
202411021310,Kau Sai Chau,448.0,4.0,431.0
202411021310,King's Park,322.0,1.0,235.0
202411021320,King's Park,308.0,3.0,292.0
202411021320,Kau Sai Chau,533.0,33.0,493.0
202411021330,King's Park,308.0,1.0,301.0
202411021330,Kau Sai Chau,472.0,20.0,442.0
202411021340,King's Park,328.0,2.0,274.0
202411021340,Kau Sai Chau,596.0,148.0,460.0
202411021350,King's Park,341.0,3.0,307.0
202411021350,Kau Sai Chau,522.0,176.0,385.0
202411021400,King's Park,340.0,2.0,313.0
202411021400,Kau Sai Chau,655.0,601.0,207.0
202411021410,King's Park,294.0,2.0,311.0
202411021410,Kau Sai Chau,474.0,174.0,338.0
202411021420,Kau Sai Chau,627.0,538.0,247.0
202411021420,King's Park,266.0,1.0,292.0
202411021430,Kau Sai Chau,691.0,833.0,158.0
202411021430,King's Park,221.0,0.0,243.0
202411021440,Kau Sai Chau,651.0,772.0,162.0
202411021440,King's Park,190.0,0.0,220.0
202411021450,King's Park,163.0,0.0,163.0
202411021450,Kau Sai Chau,274.0,92.0,203.0
202411021500,King's Park,268.0,1.0,188.0
202411021500,Kau Sai Chau,308.0,60.0,262.0
202411021510,Kau Sai Chau,268.0,6.0,258.0
202411021510,King's Park,315.0,3.0,266.0
202411021520,King's Park,314.0,44.0,289.0
202411021520,Kau Sai Chau,287.0,10.0,273.0
202411021530,King's Park,299.0,6.0,272.0
202411021530,Kau Sai Chau,304.0,29.0,282.0
202411021540,Kau Sai Chau,258.0,7.0,248.0
202411021540,King's Park,373.0,18.0,272.0
202411021550,Kau Sai Chau,224.0,5.0,218.0
202411021550,King's Park,369.0,162.0,267.0
202411021600,King's Park,493.0,236.0,254.0
202411021600,Kau Sai Chau,199.0,2.0,195.0
202411021610,Kau Sai Chau,190.0,4.0,184.0
202411021610,King's Park,303.0,653.0,220.0
202411021620,Kau Sai Chau,346.0,548.0,174.0
202411021620,King's Park,293.0,188.0,124.0
202411021630,Kau Sai Chau,248.0,438.0,124.0
202411021630,King's Park,107.0,529.0,105.0
202411021640,Kau Sai Chau,175.0,309.0,97.0
202411021640,King's Park,157.0,358.0,88.0
202411021650,Kau Sai Chau,136.0,295.0,73.0
202411021650,King's Park,65.0,301.0,72.0
202411021700,Kau Sai Chau,94.0,200.0,59.0
202411021700,King's Park,39.0,0.0,54.0
202411021710,Kau Sai Chau,66.0,2.0,52.0
202411021710,King's Park,40.0,115.0,41.0
202411021720,Kau Sai Chau,27.0,0.0,26.0
202411021720,King's Park,18.0,12.0,23.0
202411021730,Kau Sai Chau,12.0,0.0,11.0
202411021730,King's Park,14.0,0.0,13.0
202411021740,King's Park,3.0,0.0,15.0
202411021740,Kau Sai Chau,4.0,0.0,4.0
202411021750,King's Park,0.0,0.0,5.0
202411021750,Kau Sai Chau,1.0,0.0,1.0
202411021800,King's Park,0.0,0.0,1.0
202411021800,Kau Sai Chau,0.0,1.0,0.0
202411021810,Kau Sai Chau,0.0,1.0,0.0
202411021810,King's Park,0.0,0.0,4.0
202411021820,King's Park,0.0,0.0,3.0
202411021820,Kau Sai Chau,0.0,1.0,0.0
202411021830,Kau Sai Chau,0.0,1.0,0.0
202411021830,King's Park,0.0,0.0,5.0
202411021840,King's Park,0.0,0.0,2.0
202411021840,Kau Sai Chau,0.0,1.0,0.0
202411021850,Kau Sai Chau,0.0,1.0,0.0
202411021850,King's Park,0.0,0.0,2.0
202411021900,King's Park,0.0,0.0,2.0
202411021900,Kau Sai Chau,0.0,1.0,0.0
202411021910,Kau Sai Chau,0.0,1.0,0.0
202411021910,King's Park,0.0,0.0,6.0
202411021920,Kau Sai Chau,0.0,1.0,0.0
202411021920,King's Park,0.0,0.0,3.0
202411021930,Kau Sai Chau,0.0,1.0,0.0
202411021930,King's Park,0.0,0.0,3.0
202411021940,King's Park,0.0,0.0,8.0
202411021940,Kau Sai Chau,0.0,1.0,0.0
202411021950,King's Park,0.0,0.0,2.0
202411021950,Kau Sai Chau,0.0,1.0,0.0
202411022000,King's Park,0.0,0.0,2.0
202411022000,Kau Sai Chau,0.0,1.0,0.0
202411022010,King's Park,0.0,0.0,2.0
202411022010,Kau Sai Chau,0.0,1.0,0.0
202411022020,Kau Sai Chau,0.0,1.0,0.0
202411022020,King's Park,0.0,0.0,2.0
202411022030,Kau Sai Chau,0.0,1.0,0.0
202411022030,King's Park,0.0,0.0,1.0
202411022040,Kau Sai Chau,0.0,1.0,0.0
202411022040,King's Park,0.0,0.0,5.0
202411022050,Kau Sai Chau,0.0,1.0,0.0
202411022050,King's Park,0.0,0.0,5.0
202411022100,Kau Sai Chau,0.0,1.0,0.0
202411022100,King's Park,0.0,0.0,2.0
202411022110,Kau Sai Chau,0.0,1.0,0.0
202411022110,King's Park,0.0,0.0,3.0
202411022120,Kau Sai Chau,0.0,1.0,0.0
202411022120,King's Park,0.0,0.0,7.0
202411022130,King's Park,0.0,0.0,2.0
202411022130,Kau Sai Chau,0.0,0.0,0.0
202411022140,Kau Sai Chau,0.0,1.0,0.0
202411022140,King's Park,0.0,0.0,3.0
202411022150,King's Park,0.0,0.0,3.0
202411022150,Kau Sai Chau,0.0,1.0,0.0
202411022200,King's Park,0.0,0.0,2.0
202411022200,Kau Sai Chau,0.0,1.0,0.0
202411022210,King's Park,0.0,0.0,5.0
202411022210,Kau Sai Chau,0.0,1.0,0.0
202411022220,King's Park,0.0,0.0,0.0
202411022220,Kau Sai Chau,0.0,1.0,0.0
202411022230,Kau Sai Chau,0.0,1.0,0.0
202411022230,King's Park,0.0,0.0,4.0
202411022240,Kau Sai Chau,0.0,1.0,0.0
202411022240,King's Park,0.0,0.0,2.0
202411022250,Kau Sai Chau,0.0,0.0,0.0
202411022250,King's Park,0.0,0.0,4.0
202411022300,Kau Sai Chau,0.0,0.0,0.0
202411022300,King's Park,0.0,0.0,1.0
