Date time,Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter)
202401010330,King's Park,0.0,0.0,0.0
202401010340,Kau Sai Chau,0.0,0.0,0.0
202401010340,King's Park,0.0,0.0,0.0
202401010350,Kau Sai Chau,0.0,0.0,0.0
202401010350,King's Park,0.0,0.0,0.0
202401010400,Kau Sai Chau,0.0,0.0,0.0
202401010400,King's Park,0.0,0.0,0.0
202401010410,Kau Sai Chau,0.0,0.0,0.0
202401010410,King's Park,0.0,0.0,0.0
202401010420,Kau Sai Chau,0.0,0.0,0.0
202401010420,King's Park,0.0,0.0,0.0
202401010430,King's Park,0.0,0.0,0.0
202401010430,Kau Sai Chau,0.0,0.0,0.0
202401010440,Kau Sai Chau,0.0,0.0,0.0
202401010440,King's Park,0.0,0.0,0.0
202401010450,Kau Sai Chau,0.0,0.0,0.0
202401010450,King's Park,0.0,0.0,0.0
202401010500,Kau Sai Chau,0.0,0.0,0.0
202401010500,King's Park,0.0,0.0,0.0
202401010510,Kau Sai Chau,0.0,0.0,0.0
202401010510,King's Park,0.0,0.0,0.0
202401010520,Kau Sai Chau,0.0,0.0,0.0
202401010520,King's Park,0.0,0.0,0.0
202401010530,Kau Sai Chau,0.0,0.0,0.0
202401010530,King's Park,0.0,0.0,0.0
202401010540,King's Park,0.0,0.0,0.0
202401010540,Kau Sai Chau,0.0,0.0,0.0
202401010550,Kau Sai Chau,0.0,0.0,0.0
202401010550,King's Park,0.0,0.0,0.0
202401010600,Kau Sai Chau,0.0,0.0,0.0
202401010600,King's Park,0.0,0.0,0.0
202401010610,Kau Sai Chau,0.0,0.0,0.0
202401010610,King's Park,0.0,0.0,0.0
202401010620,Kau Sai Chau,0.0,0.0,0.0
202401010620,King's Park,0.0,0.0,0.0
202401010630,Kau Sai Chau,0.0,0.0,0.0
202401010630,King's Park,0.0,0.0,0.0
202401010640,Kau Sai Chau,0.0,0.0,0.0
202401010640,King's Park,0.0,0.0,0.0
202401010650,Kau Sai Chau,0.0,0.0,0.0
202401010650,King's Park,0.0,0.0,0.0
202401010700,King's Park,1.0,0.0,2.0
202401010700,Kau Sai Chau,1.0,0.0,1.0
202401010710,Kau Sai Chau,7.0,0.0,7.0
202401010710,King's Park,8.0,0.0,7.0
202401010720,Kau Sai Chau,16.0,2.0,16.0
202401010720,King's Park,19.0,0.0,17.0
202401010730,Kau Sai Chau,27.0,0.0,26.0
202401010730,King's Park,31.0,0.0,28.0
202401010740,Kau Sai Chau,43.0,0.0,42.0
202401010740,King's Park,52.0,6.0,48.0
202401010750,Kau Sai Chau,49.0,0.0,49.0
202401010750,King's Park,55.0,1.0,51.0
202401010800,Kau Sai Chau,68.0,1.0,67.0
202401010800,King's Park,68.0,0.0,63.0
202401010810,King's Park,82.0,0.0,76.0
202401010810,Kau Sai Chau,73.0,0.0,72.0
202401010820,Kau Sai Chau,100.0,0.0,98.0
202401010820,King's Park,132.0,29.0,117.0
202401010830,Kau Sai Chau,125.0,0.0,123.0
202401010830,King's Park,164.0,6.0,148.0
202401010840,Kau Sai Chau,131.0,0.0,129.0
202401010840,King's Park,193.0,8.0,176.0
202401010850,Kau Sai Chau,147.0,0.0,144.0
202401010850,King's Park,218.0,42.0,189.0
202401010900,Kau Sai Chau,161.0,4.0,157.0
202401010900,King's Park,246.0,42.0,212.0
202401010910,Kau Sai Chau,188.0,2.0,185.0
202401010910,King's Park,359.0,307.0,217.0
202401010920,Kau Sai Chau,238.0,5.0,232.0
202401010920,King's Park,346.0,212.0,230.0
202401010930,King's Park,478.0,360.0,280.0
202401010930,Kau Sai Chau,276.0,7.0,267.0
202401010940,Kau Sai Chau,565.0,358.0,384.0
202401010940,King's Park,292.0,31.0,262.0
202401010950,Kau Sai Chau,544.0,437.0,310.0
202401010950,King's Park,293.0,29.0,263.0
202401011000,Kau Sai Chau,344.0,64.0,300.0
202401011000,King's Park,450.0,303.0,262.0
202401011010,Kau Sai Chau,446.0,166.0,335.0
202401011010,King's Park,368.0,133.0,270.0
202401011020,Kau Sai Chau,539.0,236.0,384.0
202401011020,King's Park,573.0,350.0,340.0
202401011030,Kau Sai Chau,626.0,394.0,387.0
202401011030,King's Park,665.0,564.0,307.0
202401011040,King's Park,679.0,619.0,277.0
202401011040,Kau Sai Chau,350.0,22.0,325.0
202401011050,Kau Sai Chau,431.0,117.0,350.0
202401011050,King's Park,665.0,623.0,251.0
202401011100,Kau Sai Chau,427.0,133.0,326.0
202401011100,King's Park,669.0,636.0,241.0
202401011110,Kau Sai Chau,490.0,245.0,320.0
202401011110,King's Park,648.0,637.0,212.0
202401011120,Kau Sai Chau,534.0,266.0,334.0
202401011120,King's Park,663.0,658.0,207.0
202401011130,Kau Sai Chau,484.0,225.0,307.0
202401011130,King's Park,631.0,580.0,213.0
202401011140,Kau Sai Chau,509.0,288.0,286.0
202401011140,King's Park,670.0,655.0,205.0
202401011150,King's Park,674.0,650.0,202.0
202401011150,Kau Sai Chau,662.0,581.0,242.0
202401011200,Kau Sai Chau,678.0,597.0,242.0
202401011200,King's Park,684.0,651.0,211.0
202401011210,Kau Sai Chau,664.0,573.0,242.0
202401011210,King's Park,686.0,644.0,216.0
202401011220,Kau Sai Chau,677.0,595.0,241.0
202401011220,King's Park,692.0,651.0,216.0
202401011230,Kau Sai Chau,670.0,570.0,250.0
202401011230,King's Park,681.0,633.0,216.0
202401011240,Kau Sai Chau,676.0,563.0,261.0
202401011240,King's Park,693.0,649.0,219.0
202401011250,Kau Sai Chau,668.0,553.0,261.0
202401011250,King's Park,682.0,627.0,221.0
202401011300,King's Park,671.0,623.0,219.0
202401011300,Kau Sai Chau,675.0,562.0,266.0
202401011310,Kau Sai Chau,641.0,499.0,278.0
202401011310,King's Park,658.0,601.0,224.0
202401011320,Kau Sai Chau,637.0,505.0,274.0
202401011320,King's Park,648.0,590.0,234.0
202401011330,Kau Sai Chau,601.0,473.0,267.0
202401011330,King's Park,646.0,589.0,231.0
202401011340,Kau Sai Chau,608.0,483.0,268.0
202401011340,King's Park,630.0,573.0,238.0
202401011350,Kau Sai Chau,583.0,470.0,261.0
202401011350,King's Park,615.0,557.0,237.0
202401011400,Kau Sai Chau,586.0,506.0,246.0
202401011400,King's Park,604.0,564.0,226.0
202401011410,King's Park,591.0,569.0,222.0
202401011410,Kau Sai Chau,567.0,489.0,244.0
202401011420,King's Park,559.0,541.0,220.0
202401011420,Kau Sai Chau,552.0,482.0,243.0
202401011430,Kau Sai Chau,539.0,480.0,242.0
202401011430,King's Park,541.0,540.0,212.0
202401011440,Kau Sai Chau,511.0,425.0,257.0
202401011440,King's Park,516.0,525.0,204.0
202401011450,Kau Sai Chau,489.0,440.0,234.0
202401011450,King's Park,505.0,505.0,215.0
202401011500,Kau Sai Chau,472.0,438.0,230.0
202401011500,King's Park,432.0,427.0,192.0
202401011510,Kau Sai Chau,435.0,412.0,217.0
202401011510,King's Park,431.0,461.0,185.0
202401011520,Kau Sai Chau,404.0,396.0,205.0
202401011520,King's Park,404.0,446.0,178.0
202401011530,King's Park,373.0,413.0,177.0
202401011530,Kau Sai Chau,369.0,367.0,195.0
202401011540,Kau Sai Chau,346.0,354.0,188.0
202401011540,King's Park,260.0,219.0,158.0
202401011550,Kau Sai Chau,312.0,300.0,186.0
202401011550,King's Park,179.0,69.0,143.0
202401011600,Kau Sai Chau,268.0,257.0,168.0
202401011600,King's Park,248.0,125.0,194.0
202401011610,Kau Sai Chau,232.0,234.0,147.0
202401011610,King's Park,296.0,268.0,197.0
202401011620,Kau Sai Chau,178.0,160.0,128.0
202401011620,King's Park,205.0,239.0,127.0
202401011630,Kau Sai Chau,161.0,141.0,119.0
202401011630,King's Park,172.0,215.0,108.0
202401011640,King's Park,142.0,182.0,95.0
202401011640,Kau Sai Chau,121.0,70.0,100.0
202401011650,Kau Sai Chau,102.0,76.0,84.0
202401011650,King's Park,114.0,149.0,80.0
202401011700,Kau Sai Chau,73.0,19.0,68.0
202401011700,King's Park,88.0,110.0,67.0
202401011710,Kau Sai Chau,57.0,34.0,51.0
202401011710,King's Park,59.0,27.0,54.0
202401011720,Kau Sai Chau,36.0,1.0,35.0
202401011720,King's Park,38.0,0.0,37.0
202401011730,Kau Sai Chau,22.0,0.0,21.0
202401011730,King's Park,20.0,0.0,20.0
202401011740,Kau Sai Chau,8.0,0.0,8.0
202401011740,King's Park,7.0,0.0,8.0
202401011750,King's Park,1.0,0.0,3.0
202401011750,Kau Sai Chau,3.0,0.0,3.0
202401011800,Kau Sai Chau,0.0,0.0,0.0
202401011800,King's Park,0.0,0.0,0.0
202401011810,Kau Sai Chau,0.0,0.0,0.0
202401011810,King's Park,0.0,0.0,0.0
202401011820,Kau Sai Chau,0.0,0.0,0.0
202401011820,King's Park,0.0,0.0,0.0
202401011830,Kau Sai Chau,0.0,0.0,0.0
202401011830,King's Park,0.0,0.0,0.0
202401011840,Kau Sai Chau,0.0,0.0,0.0
202401011840,King's Park,0.0,0.0,0.0
202401011850,Kau Sai Chau,0.0,0.0,0.0
202401011850,King's Park,0.0,0.0,0.0
202401011900,Kau Sai Chau,0.0,0.0,0.0
202401011900,King's Park,0.0,0.0,0.0
202401011910,King's Park,0.0,0.0,0.0
202401011910,Kau Sai Chau,0.0,0.0,0.0
202401011920,King's Park,0.0,0.0,0.0
202401011920,Kau Sai Chau,0.0,0.0,0.0
202401011930,Kau Sai Chau,0.0,0.0,0.0
202401011930,King's Park,0.0,0.0,0.0
202401011940,Kau Sai Chau,0.0,0.0,0.0
202401011940,King's Park,0.0,0.0,0.0
202401011950,Kau Sai Chau,0.0,0.0,0.0
202401011950,King's Park,0.0,0.0,0.0
202401012000,Kau Sai Chau,0.0,0.0,0.0
202401012000,King's Park,0.0,0.0,0.0
202401012010,Kau Sai Chau,0.0,0.0,0.0
202401012010,King's Park,0.0,0.0,0.0
202401012020,Kau Sai Chau,0.0,0.0,0.0
202401012020,King's Park,0.0,0.0,0.0
202401012030,King's Park,0.0,0.0,0.0
202401012030,Kau Sai Chau,0.0,0.0,0.0
202401012040,Kau Sai Chau,0.0,0.0,0.0
202401012040,King's Park,0.0,0.0,0.0
202401012050,Kau Sai Chau,0.0,0.0,0.0
202401012050,King's Park,0.0,0.0,0.0
202401012100,Kau Sai Chau,0.0,0.0,0.0
202401012100,King's Park,0.0,0.0,0.0
202401012110,Kau Sai Chau,0.0,0.0,0.0
202401012110,King's Park,0.0,0.0,0.0
202401012120,Kau Sai Chau,0.0,0.0,0.0
202401012120,King's Park,0.0,0.0,0.0
202401012130,Kau Sai Chau,0.0,0.0,0.0
202401012130,King's Park,0.0,0.0,0.0
202401012140,Kau Sai Chau,0.0,0.0,0.0
202401012140,King's Park,0.0,0.0,0.0
202401012150,King's Park,0.0,0.0,0.0
202401012150,Kau Sai Chau,0.0,0.0,0.0
202401012200,Kau Sai Chau,0.0,0.0,0.0
202401012200,King's Park,0.0,0.0,0.0
202401012210,Kau Sai Chau,0.0,0.0,0.0
202401012210,King's Park,0.0,0.0,0.0
202401012220,Kau Sai Chau,0.0,0.0,0.0
202401012220,King's Park,0.0,0.0,0.0
202401012230,Kau Sai Chau,0.0,0.0,0.0
202401012230,King's Park,0.0,0.0,0.0
202401012240,Kau Sai Chau,0.0,0.0,0.0
202401012240,King's Park,0.0,0.0,0.0
202401012250,Kau Sai Chau,0.0,0.0,0.0
202401012250,King's Park,0.0,0.0,0.0
202401012300,King's Park,0.0,0.0,0.0
202401012300,Kau Sai Chau,0.0,0.0,0.0
202401012310,Kau Sai Chau,0.0,0.0,0.0
202401012310,King's Park,0.0,0.0,0.0
202401012320,Kau Sai Chau,0.0,0.0,0.0
202401012320,King's Park,0.0,0.0,0.0
202401012330,Kau Sai Chau,0.0,0.0,0.0
202401012330,King's Park,0.0,0.0,0.0
202401012340,Kau Sai Chau,0.0,0.0,0.0
202401012340,King's Park,0.0,0.0,0.0
202401012350,Kau Sai Chau,0.0,0.0,0.0
202401012350,King's Park,0.0,0.0,0.0
202401020000,Kau Sai Chau,0.0,0.0,0.0
202401020000,King's Park,0.0,0.0,0.0
202401020010,King's Park,0.0,0.0,0.0
202401020010,Kau Sai Chau,0.0,0.0,0.0
202401020020,King's Park,0.0,0.0,0.0
202401020020,Kau Sai Chau,0.0,0.0,0.0
202401020030,Kau Sai Chau,0.0,0.0,0.0
202401020030,King's Park,0.0,0.0,0.0
202401020040,Kau Sai Chau,0.0,0.0,0.0
202401020040,King's Park,0.0,0.0,0.0
202401020050,Kau Sai Chau,0.0,0.0,0.0
202401020050,King's Park,0.0,0.0,0.0
202401020100,Kau Sai Chau,0.0,0.0,0.0
202401020100,King's Park,0.0,0.0,0.0
202401020110,Kau Sai Chau,0.0,0.0,0.0
202401020110,King's Park,0.0,0.0,0.0
202401020120,Kau Sai Chau,0.0,0.0,0.0
202401020120,King's Park,0.0,0.0,0.0
202401020130,Kau Sai Chau,0.0,0.0,0.0
202401020130,King's Park,0.0,0.0,0.0
202401020140,King's Park,0.0,0.0,0.0
202401020140,Kau Sai Chau,0.0,0.0,0.0
202401020150,Kau Sai Chau,0.0,0.0,0.0
202401020150,King's Park,0.0,0.0,0.0
202401020200,Kau Sai Chau,0.0,0.0,0.0
202401020200,King's Park,0.0,0.0,0.0
202401020210,Kau Sai Chau,0.0,0.0,0.0
202401020210,King's Park,0.0,0.0,0.0
202401020220,Kau Sai Chau,0.0,0.0,0.0
202401020220,King's Park,0.0,0.0,0.0
202401020230,Kau Sai Chau,0.0,0.0,0.0
202401020230,King's Park,0.0,0.0,0.0
202401020240,Kau Sai Chau,0.0,0.0,0.0
202401020240,King's Park,0.0,0.0,0.0
202401020250,King's Park,0.0,0.0,0.0
202401020250,Kau Sai Chau,0.0,0.0,0.0
202401020300,Kau Sai Chau,0.0,0.0,0.0
202401020300,King's Park,0.0,0.0,0.0
202401020310,Kau Sai Chau,0.0,0.0,0.0
202401020310,King's Park,0.0,0.0,0.0
202401020320,Kau Sai Chau,0.0,0.0,0.0
202401020320,King's Park,0.0,0.0,0.0
202401020330,Kau Sai Chau,0.0,0.0,0.0
202401020330,King's Park,0.0,0.0,0.0
202401020340,Kau Sai Chau,0.0,0.0,0.0
202401020340,King's Park,0.0,0.0,0.0
202401020350,Kau Sai Chau,0.0,0.0,0.0
202401020350,King's Park,0.0,0.0,0.0
202401020400,King's Park,0.0,0.0,0.0
202401020400,Kau Sai Chau,0.0,0.0,0.0
202401020410,Kau Sai Chau,0.0,0.0,0.0
202401020410,King's Park,0.0,0.0,0.0
202401020420,Kau Sai Chau,0.0,0.0,0.0
202401020420,King's Park,0.0,0.0,0.0
202401020430,Kau Sai Chau,0.0,0.0,0.0
202401020430,King's Park,0.0,0.0,0.0
202401020440,Kau Sai Chau,0.0,0.0,0.0
202401020440,King's Park,0.0,0.0,0.0
202401020450,Kau Sai Chau,0.0,0.0,0.0
202401020450,King's Park,0.0,0.0,0.0
202401020500,King's Park,0.0,0.0,0.0
202401020500,Kau Sai Chau,0.0,0.0,0.0
202401020510,King's Park,0.0,0.0,0.0
202401020510,Kau Sai Chau,0.0,0.0,0.0
202401020520,Kau Sai Chau,0.0,0.0,0.0
202401020520,King's Park,0.0,0.0,0.0
202401020530,Kau Sai Chau,0.0,0.0,0.0
202401020530,King's Park,0.0,0.0,0.0
202401020540,Kau Sai Chau,0.0,0.0,0.0
202401020540,King's Park,0.0,0.0,0.0
202401020550,Kau Sai Chau,0.0,0.0,0.0
202401020550,King's Park,0.0,0.0,0.0
202401020600,Kau Sai Chau,0.0,0.0,0.0
202401020600,King's Park,0.0,0.0,0.0
202401020610,Kau Sai Chau,0.0,0.0,0.0
202401020610,King's Park,0.0,0.0,0.0
202401020620,King's Park,0.0,0.0,0.0
202401020620,Kau Sai Chau,0.0,0.0,0.0
202401020630,Kau Sai Chau,0.0,0.0,0.0
202401020630,King's Park,0.0,0.0,0.0
202401020640,Kau Sai Chau,0.0,0.0,0.0
202401020640,King's Park,0.0,0.0,0.0
202401020650,Kau Sai Chau,0.0,0.0,0.0
202401020650,King's Park,0.0,0.0,0.0
202401020700,Kau Sai Chau,1.0,0.0,1.0
202401020700,King's Park,1.0,0.0,1.0
202401020710,Kau Sai Chau,6.0,0.0,6.0
202401020710,King's Park,3.0,0.0,3.0
202401020720,Kau Sai Chau,13.0,0.0,13.0
202401020720,King's Park,6.0,0.0,6.0
202401020730,King's Park,9.0,0.0,8.0
202401020730,Kau Sai Chau,19.0,0.0,19.0
202401020740,Kau Sai Chau,41.0,0.0,40.0
202401020740,King's Park,17.0,0.0,14.0
202401020750,Kau Sai Chau,58.0,4.0,56.0
202401020750,King's Park,23.0,0.0,21.0
202401020800,Kau Sai Chau,78.0,0.0,77.0
202401020800,King's Park,36.0,0.0,31.0
202401020810,Kau Sai Chau,77.0,1.0,76.0
202401020810,King's Park,58.0,0.0,52.0
202401020820,Kau Sai Chau,111.0,23.0,104.0
202401020820,King's Park,68.0,0.0,67.0
202401020830,Kau Sai Chau,133.0,2.0,131.0
202401020830,King's Park,71.0,0.0,63.0
202401020840,King's Park,90.0,0.0,83.0
202401020840,Kau Sai Chau,197.0,54.0,178.0
202401020850,Kau Sai Chau,233.0,128.0,185.0
202401020850,King's Park,104.0,0.0,94.0
202401020900,Kau Sai Chau,237.0,24.0,222.0
202401020900,King's Park,121.0,0.0,113.0
202401020910,Kau Sai Chau,218.0,57.0,184.0
202401020910,King's Park,106.0,0.0,97.0
202401020920,Kau Sai Chau,260.0,75.0,222.0
202401020920,King's Park,158.0,0.0,147.0
202401020930,Kau Sai Chau,199.0,1.0,196.0
202401020930,King's Park,173.0,2.0,157.0
202401020940,Kau Sai Chau,278.0,33.0,257.0
202401020940,King's Park,149.0,0.0,139.0
202401020950,Kau Sai Chau,314.0,16.0,301.0
202401020950,King's Park,185.0,1.0,169.0
202401021000,King's Park,210.0,0.0,192.0
202401021000,Kau Sai Chau,346.0,44.0,312.0
202401021010,Kau Sai Chau,323.0,6.0,313.0
202401021010,King's Park,201.0,1.0,191.0
202401021020,Kau Sai Chau,355.0,34.0,332.0
202401021020,King's Park,248.0,0.0,225.0
202401021030,Kau Sai Chau,358.0,10.0,344.0
202401021030,King's Park,292.0,1.0,271.0
202401021040,Kau Sai Chau,573.0,253.0,399.0
202401021040,King's Park,263.0,1.0,247.0
202401021050,Kau Sai Chau,452.0,98.0,378.0
202401021050,King's Park,252.0,1.0,242.0
202401021100,Kau Sai Chau,308.0,18.0,288.0
202401021100,King's Park,327.0,1.0,313.0
202401021110,King's Park,322.0,2.0,311.0
202401021110,Kau Sai Chau,234.0,1.0,228.0
202401021120,Kau Sai Chau,214.0,1.0,210.0
202401021120,King's Park,300.0,1.0,276.0
202401021130,Kau Sai Chau,266.0,1.0,261.0
202401021130,King's Park,372.0,2.0,351.0
202401021140,Kau Sai Chau,348.0,1.0,341.0
202401021140,King's Park,373.0,3.0,346.0
202401021150,Kau Sai Chau,424.0,20.0,400.0
202401021150,King's Park,428.0,1.0,395.0
202401021200,Kau Sai Chau,498.0,48.0,464.0
202401021200,King's Park,396.0,2.0,376.0
202401021210,Kau Sai Chau,468.0,27.0,438.0
202401021210,King's Park,391.0,4.0,363.0
202401021220,King's Park,466.0,33.0,431.0
202401021220,Kau Sai Chau,405.0,3.0,394.0
202401021230,Kau Sai Chau,383.0,1.0,374.0
202401021230,King's Park,390.0,2.0,362.0
202401021240,Kau Sai Chau,236.0,1.0,232.0
202401021240,King's Park,296.0,1.0,280.0
202401021250,Kau Sai Chau,215.0,1.0,213.0
202401021250,King's Park,288.0,1.0,271.0
202401021300,Kau Sai Chau,349.0,1.0,342.0
202401021300,King's Park,319.0,1.0,298.0
202401021310,Kau Sai Chau,316.0,1.0,308.0
202401021310,King's Park,320.0,1.0,299.0
202401021320,Kau Sai Chau,345.0,1.0,337.0
202401021320,King's Park,374.0,3.0,346.0
202401021330,King's Park,379.0,1.0,355.0
202401021330,Kau Sai Chau,203.0,1.0,200.0
202401021340,Kau Sai Chau,172.0,1.0,170.0
202401021340,King's Park,215.0,1.0,210.0
202401021350,Kau Sai Chau,198.0,0.0,194.0
202401021350,King's Park,189.0,0.0,181.0
202401021400,Kau Sai Chau,192.0,0.0,189.0
202401021400,King's Park,364.0,4.0,315.0
202401021410,Kau Sai Chau,291.0,2.0,284.0
202401021410,King's Park,330.0,2.0,313.0
202401021420,Kau Sai Chau,546.0,139.0,445.0
202401021420,King's Park,333.0,3.0,318.0
202401021430,Kau Sai Chau,480.0,161.0,369.0
202401021430,King's Park,441.0,96.0,368.0
202401021440,King's Park,331.0,33.0,307.0
202401021440,Kau Sai Chau,619.0,427.0,364.0
202401021450,King's Park,352.0,14.0,324.0
202401021450,Kau Sai Chau,413.0,145.0,324.0
202401021500,Kau Sai Chau,262.0,29.0,239.0
202401021500,King's Park,559.0,443.0,309.0
202401021510,Kau Sai Chau,330.0,30.0,307.0
202401021510,King's Park,456.0,516.0,187.0
202401021520,Kau Sai Chau,384.0,218.0,266.0
202401021520,King's Park,426.0,508.0,173.0
202401021530,Kau Sai Chau,401.0,471.0,179.0
202401021530,King's Park,391.0,483.0,164.0
202401021540,Kau Sai Chau,359.0,472.0,150.0
202401021540,King's Park,356.0,442.0,162.0
202401021550,Kau Sai Chau,325.0,425.0,148.0
202401021550,King's Park,323.0,420.0,147.0
202401021600,Kau Sai Chau,312.0,393.0,159.0
202401021600,King's Park,288.0,406.0,132.0
202401021610,King's Park,263.0,422.0,115.0
202401021610,Kau Sai Chau,267.0,404.0,124.0
202401021620,Kau Sai Chau,230.0,352.0,116.0
202401021620,King's Park,229.0,392.0,105.0
202401021630,Kau Sai Chau,193.0,279.0,112.0
202401021630,King's Park,197.0,357.0,97.0
202401021640,Kau Sai Chau,162.0,250.0,98.0
202401021640,King's Park,164.0,324.0,86.0
202401021650,Kau Sai Chau,133.0,234.0,81.0
202401021650,King's Park,127.0,242.0,76.0
202401021700,Kau Sai Chau,102.0,193.0,66.0
202401021700,King's Park,100.0,213.0,64.0
202401021710,Kau Sai Chau,73.0,130.0,54.0
202401021710,King's Park,66.0,137.0,50.0
202401021720,King's Park,35.0,0.0,36.0
202401021720,Kau Sai Chau,49.0,86.0,39.0
202401021730,Kau Sai Chau,28.0,38.0,24.0
202401021730,King's Park,22.0,0.0,22.0
202401021740,Kau Sai Chau,13.0,2.0,12.0
202401021740,King's Park,10.0,0.0,11.0
202401021750,Kau Sai Chau,4.0,0.0,4.0
202401021750,King's Park,2.0,0.0,4.0
202401021800,Kau Sai Chau,0.0,0.0,0.0
202401021800,King's Park,0.0,0.0,0.0
202401021810,Kau Sai Chau,0.0,0.0,0.0
202401021810,King's Park,0.0,0.0,0.0
202401021820,Kau Sai Chau,0.0,0.0,0.0
202401021820,King's Park,0.0,0.0,0.0
202401021830,King's Park,0.0,0.0,0.0
202401021830,Kau Sai Chau,0.0,0.0,0.0
202401021840,Kau Sai Chau,0.0,0.0,0.0
202401021840,King's Park,0.0,0.0,0.0
202401021850,Kau Sai Chau,0.0,0.0,0.0
202401021850,King's Park,0.0,0.0,0.0
202401021900,Kau Sai Chau,0.0,0.0,0.0
202401021900,King's Park,0.0,0.0,0.0
202401021910,Kau Sai Chau,0.0,0.0,0.0
202401021910,King's Park,0.0,0.0,0.0
202401021920,Kau Sai Chau,0.0,0.0,0.0
202401021920,King's Park,0.0,0.0,0.0
202401021930,King's Park,0.0,0.0,0.0
202401021930,Kau Sai Chau,0.0,0.0,0.0
202401021940,King's Park,0.0,0.0,0.0
202401021940,Kau Sai Chau,0.0,0.0,0.0
202401021950,Kau Sai Chau,0.0,0.0,0.0
202401021950,King's Park,0.0,0.0,0.0
202401022000,Kau Sai Chau,0.0,0.0,0.0
202401022000,King's Park,0.0,0.0,0.0
202401022010,Kau Sai Chau,0.0,0.0,0.0
202401022010,King's Park,0.0,0.0,0.0
202401022020,Kau Sai Chau,0.0,0.0,0.0
202401022020,King's Park,0.0,0.0,0.0
202401022030,Kau Sai Chau,0.0,0.0,0.0
202401022030,King's Park,0.0,0.0,0.0
202401022040,Kau Sai Chau,0.0,0.0,0.0
202401022040,King's Park,0.0,0.0,0.0
202401022050,King's Park,0.0,0.0,0.0
202401022050,Kau Sai Chau,0.0,0.0,0.0
202401022100,Kau Sai Chau,0.0,0.0,0.0
202401022100,King's Park,0.0,0.0,0.0
202401022110,Kau Sai Chau,0.0,0.0,0.0
202401022110,King's Park,0.0,0.0,0.0
202401022120,Kau Sai Chau,0.0,0.0,0.0
202401022120,King's Park,0.0,0.0,0.0
202401022130,Kau Sai Chau,0.0,0.0,0.0
202401022130,King's Park,0.0,0.0,0.0
202401022140,Kau Sai Chau,0.0,0.0,0.0
202401022140,King's Park,0.0,0.0,0.0
202401022150,Kau Sai Chau,0.0,0.0,0.0
202401022150,King's Park,0.0,0.0,0.0
202401022200,King's Park,0.0,0.0,0.0
202401022200,Kau Sai Chau,0.0,0.0,0.0
202401022210,Kau Sai Chau,0.0,0.0,0.0
202401022210,King's Park,0.0,0.0,0.0
202401022220,Kau Sai Chau,0.0,0.0,0.0
202401022220,King's Park,0.0,0.0,0.0
202401022230,Kau Sai Chau,0.0,0.0,0.0
202401022230,King's Park,0.0,0.0,0.0
202401022240,Kau Sai Chau,0.0,0.0,0.0
202401022240,King's Park,0.0,0.0,0.0
202401022250,Kau Sai Chau,0.0,0.0,0.0
