Datetime,Automatic Weather Station,Global Solar Radiation(watt/square meter),Direct Solar Radiation(watt/square meter),Diffuse Radiation(watt/square meter)
2024-01-01 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 00:00:00,King's Park,0.0,0.0,0.0
2024-01-01 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 01:00:00,King's Park,0.0,0.0,0.0
2024-01-01 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 02:00:00,King's Park,0.0,0.0,0.0
2024-01-01 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 03:00:00,King's Park,0.0,0.0,0.0
2024-01-01 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 04:00:00,King's Park,0.0,0.0,0.0
2024-01-01 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 05:00:00,King's Park,0.0,0.0,0.0
2024-01-01 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 06:00:00,King's Park,0.0,0.0,0.0
2024-01-01 07:00:00,Kau Sai Chau,4.8,0.4,4.8
2024-01-01 07:00:00,King's Park,5.6,0.0,5.2
2024-01-01 08:00:00,Kau Sai Chau,69.28571428571429,0.14285714285714285,68.14285714285714
2024-01-01 08:00:00,King's Park,83.42857142857143,6.0,75.85714285714286
2024-01-01 09:00:00,Kau Sai Chau,173.0,2.2,169.4
2024-01-01 09:00:00,King's Park,272.4,122.2,204.8
2024-01-01 10:00:00,Kau Sai Chau,477.14285714285717,237.42857142857142,338.14285714285717
2024-01-01 10:00:00,King's Park,445.57142857142856,252.85714285714286,283.42857142857144
2024-01-01 11:00:00,Kau Sai Chau,446.4,156.6,331.0
2024-01-01 11:00:00,King's Park,664.8,634.6,237.6
2024-01-01 12:00:00,Kau Sai Chau,620.5714285714286,489.85714285714283,258.57142857142856
2024-01-01 12:00:00,King's Park,674.0,637.7142857142857,211.28571428571428
2024-01-01 13:00:00,Kau Sai Chau,659.4,536.4,268.0
2024-01-01 13:00:00,King's Park,670.4,618.0,223.4
2024-01-01 14:00:00,Kau Sai Chau,576.5714285714286,483.2857142857143,253.0
2024-01-01 14:00:00,King's Park,598.0,561.8571428571429,226.57142857142858
2024-01-01 15:00:00,Kau Sai Chau,462.2,422.2,228.6
2024-01-01 15:00:00,King's Park,457.6,472.8,194.8
2024-01-01 16:00:00,Kau Sai Chau,266.57142857142856,259.0,161.57142857142858
2024-01-01 16:00:00,King's Park,247.57142857142858,221.14285714285714,157.71428571428572
2024-01-01 17:00:00,Kau Sai Chau,77.8,40.0,67.6
2024-01-01 17:00:00,King's Park,88.2,93.6,66.6
2024-01-01 18:00:00,Kau Sai Chau,4.714285714285714,0.0,4.571428571428571
2024-01-01 18:00:00,King's Park,4.0,0.0,4.428571428571429
2024-01-01 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 19:00:00,King's Park,0.0,0.0,0.0
2024-01-01 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 20:00:00,King's Park,0.0,0.0,0.0
2024-01-01 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 21:00:00,King's Park,0.0,0.0,0.0
2024-01-01 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 22:00:00,King's Park,0.0,0.0,0.0
2024-01-01 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-01 23:00:00,King's Park,0.0,0.0,0.0
2024-01-02 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 00:00:00,King's Park,0.0,0.0,0.0
2024-01-02 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 01:00:00,King's Park,0.0,0.0,0.0
2024-01-02 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 02:00:00,King's Park,0.0,0.0,0.0
2024-01-02 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 03:00:00,King's Park,0.0,0.0,0.0
2024-01-02 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 04:00:00,King's Park,0.0,0.0,0.0
2024-01-02 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 05:00:00,King's Park,0.0,0.0,0.0
2024-01-02 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 06:00:00,King's Park,0.0,0.0,0.0
2024-01-02 07:00:00,Kau Sai Chau,4.0,0.0,4.0
2024-01-02 07:00:00,King's Park,2.0,0.0,2.0
2024-01-02 08:00:00,Kau Sai Chau,73.85714285714286,4.285714285714286,71.85714285714286
2024-01-02 08:00:00,King's Park,40.285714285714285,0.0,36.57142857142857
2024-01-02 09:00:00,Kau Sai Chau,229.0,67.6,198.2
2024-01-02 09:00:00,King's Park,115.8,0.0,106.8
2024-01-02 10:00:00,Kau Sai Chau,310.42857142857144,20.571428571428573,293.57142857142856
2024-01-02 10:00:00,King's Park,208.28571428571428,0.7142857142857143,192.0
2024-01-02 11:00:00,Kau Sai Chau,356.2,74.2,300.6
2024-01-02 11:00:00,King's Park,292.8,1.2,277.8
2024-01-02 12:00:00,Kau Sai Chau,398.85714285714283,14.428571428571429,381.7142857142857
2024-01-02 12:00:00,King's Park,402.2857142857143,6.714285714285714,374.85714285714283
2024-01-02 13:00:00,Kau Sai Chau,292.2,1.0,286.4
2024-01-02 13:00:00,King's Park,319.4,1.4,298.8
2024-01-02 14:00:00,Kau Sai Chau,297.42857142857144,43.42857142857143,264.42857142857144
2024-01-02 14:00:00,King's Park,321.57142857142856,15.285714285714286,294.2857142857143
2024-01-02 15:00:00,Kau Sai Chau,401.6,169.8,300.0
2024-01-02 15:00:00,King's Park,424.8,302.8,260.0
2024-01-02 16:00:00,Kau Sai Chau,298.14285714285717,399.42857142857144,141.14285714285714
2024-01-02 16:00:00,King's Park,292.42857142857144,417.42857142857144,131.71428571428572
2024-01-02 17:00:00,Kau Sai Chau,103.8,178.6,67.6
2024-01-02 17:00:00,King's Park,98.4,183.2,62.4
2024-01-02 18:00:00,Kau Sai Chau,6.428571428571429,5.714285714285714,5.714285714285714
2024-01-02 18:00:00,King's Park,4.857142857142857,0.0,5.285714285714286
2024-01-02 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 19:00:00,King's Park,0.0,0.0,0.0
2024-01-02 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 20:00:00,King's Park,0.0,0.0,0.0
2024-01-02 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 21:00:00,King's Park,0.0,0.0,0.0
2024-01-02 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 22:00:00,King's Park,0.0,0.0,0.0
2024-01-02 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-02 23:00:00,King's Park,0.0,0.0,0.0
2024-01-03 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 00:00:00,King's Park,0.0,0.0,0.0
2024-01-03 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 01:00:00,King's Park,0.0,0.0,0.0
2024-01-03 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 02:00:00,King's Park,0.0,0.0,0.0
2024-01-03 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 03:00:00,King's Park,0.0,0.0,0.0
2024-01-03 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 04:00:00,King's Park,0.0,0.0,0.0
2024-01-03 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 05:00:00,King's Park,0.0,0.0,0.0
2024-01-03 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 06:00:00,King's Park,0.0,0.0,0.0
2024-01-03 07:00:00,Kau Sai Chau,2.6,0.0,2.6
2024-01-03 07:00:00,King's Park,1.0,0.0,1.0
2024-01-03 08:00:00,Kau Sai Chau,27.285714285714285,0.0,26.857142857142858
2024-01-03 08:00:00,King's Park,29.428571428571427,0.0,26.857142857142858
2024-01-03 09:00:00,Kau Sai Chau,280.8,350.0,128.8
2024-01-03 09:00:00,King's Park,89.0,4.2,79.8
2024-01-03 10:00:00,Kau Sai Chau,469.25,666.0,119.5
2024-01-03 10:00:00,King's Park,510.57142857142856,522.0,204.42857142857142
2024-01-03 11:00:00,Kau Sai Chau,650.0,777.0,126.0
2024-01-03 11:00:00,King's Park,643.0,712.4,174.6
2024-01-03 12:00:00,Kau Sai Chau,703.8571428571429,795.4285714285714,129.71428571428572
2024-01-03 12:00:00,King's Park,701.8571428571429,753.7142857142857,159.28571428571428
2024-01-03 13:00:00,Kau Sai Chau,694.5,767.25,141.5
2024-01-03 13:00:00,King's Park,688.4,743.4,159.2
2024-01-03 14:00:00,Kau Sai Chau,623.2857142857143,714.5714285714286,148.57142857142858
2024-01-03 14:00:00,King's Park,607.7142857142857,685.5714285714286,161.14285714285714
2024-01-03 15:00:00,Kau Sai Chau,483.0,639.8,132.2
2024-01-03 15:00:00,King's Park,474.6,630.2,134.2
2024-01-03 16:00:00,Kau Sai Chau,298.0,572.8,88.0
2024-01-03 16:00:00,King's Park,293.42857142857144,512.5714285714286,101.14285714285714
2024-01-03 17:00:00,Kau Sai Chau,114.2,323.6,50.8
2024-01-03 17:00:00,King's Park,98.8,261.4,50.4
2024-01-03 18:00:00,Kau Sai Chau,8.666666666666666,27.166666666666668,6.666666666666667
2024-01-03 18:00:00,King's Park,4.0,0.0,5.142857142857143
2024-01-03 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 19:00:00,King's Park,0.0,0.0,0.0
2024-01-03 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 20:00:00,King's Park,0.0,0.0,0.0
2024-01-03 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 21:00:00,King's Park,0.0,0.0,0.0
2024-01-03 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 22:00:00,King's Park,0.0,0.0,0.0
2024-01-03 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-03 23:00:00,King's Park,0.0,0.0,0.0
2024-01-04 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 00:00:00,King's Park,0.0,0.0,0.0
2024-01-04 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 01:00:00,King's Park,0.0,0.0,0.0
2024-01-04 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 02:00:00,King's Park,0.0,0.0,0.0
2024-01-04 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 03:00:00,King's Park,0.0,0.0,0.0
2024-01-04 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 04:00:00,King's Park,0.0,0.0,0.0
2024-01-04 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 05:00:00,King's Park,0.0,0.0,0.0
2024-01-04 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 06:00:00,King's Park,0.0,0.0,0.0
2024-01-04 07:00:00,Kau Sai Chau,5.2,3.0,5.0
2024-01-04 07:00:00,King's Park,4.0,0.0,3.8
2024-01-04 08:00:00,Kau Sai Chau,119.85714285714286,197.28571428571428,74.28571428571429
2024-01-04 08:00:00,King's Park,90.28571428571429,62.42857142857143,62.42857142857143
2024-01-04 09:00:00,Kau Sai Chau,318.4,433.4,142.4
2024-01-04 09:00:00,King's Park,306.8,431.6,118.0
2024-01-04 10:00:00,Kau Sai Chau,332.7142857142857,206.42857142857142,208.28571428571428
2024-01-04 10:00:00,King's Park,500.7142857142857,568.4285714285714,169.85714285714286
2024-01-04 11:00:00,Kau Sai Chau,547.8,433.4,251.2
2024-01-04 11:00:00,King's Park,659.0,674.0,206.6
2024-01-04 12:00:00,Kau Sai Chau,675.2857142857143,603.5714285714286,224.57142857142858
2024-01-04 12:00:00,King's Park,708.2857142857143,674.0,216.71428571428572
2024-01-04 13:00:00,Kau Sai Chau,714.4,742.0,173.0
2024-01-04 13:00:00,King's Park,721.0,748.6,178.4
2024-01-04 14:00:00,Kau Sai Chau,643.1428571428571,712.1428571428571,166.0
2024-01-04 14:00:00,King's Park,640.8571428571429,717.1428571428571,168.0
2024-01-04 15:00:00,Kau Sai Chau,504.4,655.2,141.4
2024-01-04 15:00:00,King's Park,498.0,634.4,148.6
2024-01-04 16:00:00,Kau Sai Chau,315.0,526.4285714285714,108.0
2024-01-04 16:00:00,King's Park,310.0,504.42857142857144,114.85714285714286
2024-01-04 17:00:00,Kau Sai Chau,112.6,254.4,60.6
2024-01-04 17:00:00,King's Park,106.2,224.4,60.2
2024-01-04 18:00:00,Kau Sai Chau,7.0,8.857142857142858,6.142857142857143
2024-01-04 18:00:00,King's Park,5.571428571428571,0.0,6.0
2024-01-04 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 19:00:00,King's Park,0.0,0.0,0.0
2024-01-04 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 20:00:00,King's Park,0.0,0.0,0.0
2024-01-04 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 21:00:00,King's Park,0.0,0.0,0.0
2024-01-04 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 22:00:00,King's Park,0.0,0.0,0.0
2024-01-04 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-04 23:00:00,King's Park,0.0,0.0,0.0
2024-01-05 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 00:00:00,King's Park,0.0,0.0,0.0
2024-01-05 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 01:00:00,King's Park,0.0,0.0,0.0
2024-01-05 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 02:00:00,King's Park,0.0,0.0,0.0
2024-01-05 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 03:00:00,King's Park,0.0,0.0,0.0
2024-01-05 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 04:00:00,King's Park,0.0,0.0,0.0
2024-01-05 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 05:00:00,King's Park,0.0,0.0,0.0
2024-01-05 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 06:00:00,King's Park,0.0,0.0,0.0
2024-01-05 07:00:00,Kau Sai Chau,2.8,0.0,2.8
2024-01-05 07:00:00,King's Park,4.2,0.0,4.0
2024-01-05 08:00:00,Kau Sai Chau,114.85714285714286,225.14285714285714,58.714285714285715
2024-01-05 08:00:00,King's Park,117.0,231.28571428571428,54.57142857142857
2024-01-05 09:00:00,Kau Sai Chau,324.8,530.4,109.8
2024-01-05 09:00:00,King's Park,327.2,566.0,96.6
2024-01-05 10:00:00,Kau Sai Chau,510.42857142857144,675.5714285714286,129.57142857142858
2024-01-05 10:00:00,King's Park,509.85714285714283,697.2857142857143,120.14285714285714
2024-01-05 11:00:00,Kau Sai Chau,639.8,736.8,143.2
2024-01-05 11:00:00,King's Park,644.6,752.4,141.8
2024-01-05 12:00:00,Kau Sai Chau,706.0,739.2857142857143,164.14285714285714
2024-01-05 12:00:00,King's Park,704.0,743.5714285714286,166.57142857142858
2024-01-05 13:00:00,Kau Sai Chau,710.2,753.2,156.4
2024-01-05 13:00:00,King's Park,706.2,755.4,162.0
2024-01-05 14:00:00,Kau Sai Chau,641.5714285714286,721.7142857142857,154.28571428571428
2024-01-05 14:00:00,King's Park,620.4285714285714,651.1428571428571,192.28571428571428
2024-01-05 15:00:00,Kau Sai Chau,495.4,602.8,157.6
2024-01-05 15:00:00,King's Park,480.6,598.2,151.6
2024-01-05 16:00:00,Kau Sai Chau,316.85714285714283,487.57142857142856,121.42857142857143
2024-01-05 16:00:00,King's Park,301.57142857142856,484.2857142857143,117.14285714285714
2024-01-05 17:00:00,Kau Sai Chau,128.25,252.0,73.75
2024-01-05 17:00:00,King's Park,106.4,216.8,61.8
2024-01-05 18:00:00,Kau Sai Chau,7.333333333333333,11.0,6.333333333333333
2024-01-05 18:00:00,King's Park,5.142857142857143,0.14285714285714285,6.142857142857143
2024-01-05 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 19:00:00,King's Park,0.0,0.0,0.0
2024-01-05 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 20:00:00,King's Park,0.0,0.0,0.0
2024-01-05 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 21:00:00,King's Park,0.0,0.0,0.0
2024-01-05 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 22:00:00,King's Park,0.0,0.0,0.0
2024-01-05 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-05 23:00:00,King's Park,0.0,0.0,0.0
2024-01-06 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 00:00:00,King's Park,0.0,0.0,0.0
2024-01-06 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 01:00:00,King's Park,0.0,0.0,0.0
2024-01-06 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 02:00:00,King's Park,0.0,0.0,0.0
2024-01-06 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 03:00:00,King's Park,0.0,0.0,0.0
2024-01-06 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 04:00:00,King's Park,0.0,0.0,0.0
2024-01-06 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 05:00:00,King's Park,0.0,0.0,0.0
2024-01-06 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 06:00:00,King's Park,0.0,0.0,0.0
2024-01-06 07:00:00,Kau Sai Chau,3.4,0.0,3.4
2024-01-06 07:00:00,King's Park,2.0,0.0,2.0
2024-01-06 08:00:00,Kau Sai Chau,117.71428571428571,139.28571428571428,56.857142857142854
2024-01-06 08:00:00,King's Park,117.85714285714286,245.28571428571428,55.142857142857146
2024-01-06 09:00:00,Kau Sai Chau,334.0,482.4,100.6
2024-01-06 09:00:00,King's Park,317.2,550.8,95.6
2024-01-06 10:00:00,Kau Sai Chau,499.85714285714283,671.5714285714286,126.57142857142857
2024-01-06 10:00:00,King's Park,485.14285714285717,634.4285714285714,139.85714285714286
2024-01-06 11:00:00,Kau Sai Chau,641.8,734.8,144.2
2024-01-06 11:00:00,King's Park,612.0,675.4,164.8
2024-01-06 12:00:00,Kau Sai Chau,700.1428571428571,730.0,163.28571428571428
2024-01-06 12:00:00,King's Park,668.1428571428571,637.7142857142857,203.85714285714286
2024-01-06 13:00:00,Kau Sai Chau,704.6,735.2,162.8
2024-01-06 13:00:00,King's Park,669.6,618.8,220.6
2024-01-06 14:00:00,Kau Sai Chau,635.7142857142857,722.8571428571429,146.71428571428572
2024-01-06 14:00:00,King's Park,607.4285714285714,652.0,179.85714285714286
2024-01-06 15:00:00,Kau Sai Chau,505.0,681.0,123.6
2024-01-06 15:00:00,King's Park,473.4,600.4,147.2
2024-01-06 16:00:00,Kau Sai Chau,318.0,526.2857142857143,105.42857142857143
2024-01-06 16:00:00,King's Park,299.0,466.42857142857144,116.14285714285714
2024-01-06 17:00:00,Kau Sai Chau,94.4,103.4,72.4
2024-01-06 17:00:00,King's Park,71.8,52.4,62.6
2024-01-06 18:00:00,Kau Sai Chau,7.142857142857143,4.0,6.714285714285714
2024-01-06 18:00:00,King's Park,6.714285714285714,0.5714285714285714,7.142857142857143
2024-01-06 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 19:00:00,King's Park,0.0,0.0,0.0
2024-01-06 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 20:00:00,King's Park,0.0,0.0,0.0
2024-01-06 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 21:00:00,King's Park,0.0,0.0,0.0
2024-01-06 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 22:00:00,King's Park,0.0,0.0,0.0
2024-01-06 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-06 23:00:00,King's Park,0.0,0.0,0.0
2024-01-07 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 00:00:00,King's Park,0.0,0.0,0.0
2024-01-07 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 01:00:00,King's Park,0.0,0.0,0.0
2024-01-07 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 02:00:00,King's Park,0.0,0.0,0.0
2024-01-07 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 03:00:00,King's Park,0.0,0.0,0.0
2024-01-07 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 04:00:00,King's Park,0.0,0.0,0.0
2024-01-07 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 05:00:00,King's Park,0.0,0.0,0.0
2024-01-07 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 06:00:00,King's Park,0.0,0.0,0.0
2024-01-07 07:00:00,Kau Sai Chau,2.6,0.0,2.4
2024-01-07 07:00:00,King's Park,2.2,0.0,2.0
2024-01-07 08:00:00,Kau Sai Chau,109.57142857142857,163.14285714285714,70.71428571428571
2024-01-07 08:00:00,King's Park,106.85714285714286,171.0,60.285714285714285
2024-01-07 09:00:00,Kau Sai Chau,298.8,358.6,152.2
2024-01-07 09:00:00,King's Park,312.2,439.0,129.8
2024-01-07 10:00:00,Kau Sai Chau,458.57142857142856,458.14285714285717,197.57142857142858
2024-01-07 10:00:00,King's Park,488.14285714285717,566.4285714285714,166.85714285714286
2024-01-07 11:00:00,Kau Sai Chau,596.0,548.0,219.8
2024-01-07 11:00:00,King's Park,629.8,645.0,193.6
2024-01-07 12:00:00,Kau Sai Chau,521.1666666666666,187.33333333333334,374.5
2024-01-07 12:00:00,King's Park,483.14285714285717,111.14285714285714,382.57142857142856
2024-01-07 13:00:00,Kau Sai Chau,516.8,328.4,255.0
2024-01-07 13:00:00,King's Park,690.4,549.2,287.4
2024-01-07 14:00:00,Kau Sai Chau,674.4285714285714,551.4285714285714,289.57142857142856
2024-01-07 14:00:00,King's Park,638.0,556.2857142857143,267.7142857142857
2024-01-07 15:00:00,Kau Sai Chau,517.0,511.8,222.6
2024-01-07 15:00:00,King's Park,477.8,511.8,189.4
2024-01-07 16:00:00,Kau Sai Chau,306.57142857142856,339.14285714285717,163.85714285714286
2024-01-07 16:00:00,King's Park,301.57142857142856,357.0,157.71428571428572
2024-01-07 17:00:00,Kau Sai Chau,112.0,153.0,80.0
2024-01-07 17:00:00,King's Park,90.4,130.8,63.0
2024-01-07 18:00:00,Kau Sai Chau,8.285714285714286,8.857142857142858,7.428571428571429
2024-01-07 18:00:00,King's Park,6.142857142857143,3.2857142857142856,6.714285714285714
2024-01-07 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 19:00:00,King's Park,0.0,0.0,0.0
2024-01-07 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 20:00:00,King's Park,0.0,0.0,0.0
2024-01-07 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 21:00:00,King's Park,0.0,0.0,0.0
2024-01-07 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 22:00:00,King's Park,0.0,0.0,0.0
2024-01-07 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-07 23:00:00,King's Park,0.0,0.0,0.0
2024-01-08 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 00:00:00,King's Park,0.0,0.0,0.0
2024-01-08 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 01:00:00,King's Park,0.0,0.0,0.0
2024-01-08 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 02:00:00,King's Park,0.0,0.0,0.0
2024-01-08 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 03:00:00,King's Park,0.0,0.0,0.0
2024-01-08 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 04:00:00,King's Park,0.0,0.0,0.0
2024-01-08 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 05:00:00,King's Park,0.0,0.0,0.0
2024-01-08 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 06:00:00,King's Park,0.0,0.0,0.0
2024-01-08 07:00:00,Kau Sai Chau,1.8,0.0,2.0
2024-01-08 07:00:00,King's Park,2.2,0.0,2.0
2024-01-08 08:00:00,Kau Sai Chau,55.0,0.7142857142857143,53.857142857142854
2024-01-08 08:00:00,King's Park,67.0,5.142857142857143,60.42857142857143
2024-01-08 09:00:00,Kau Sai Chau,211.2,5.0,205.6
2024-01-08 09:00:00,King's Park,205.4,75.4,158.2
2024-01-08 10:00:00,Kau Sai Chau,424.0,268.85714285714283,267.42857142857144
2024-01-08 10:00:00,King's Park,439.57142857142856,401.57142857142856,208.42857142857142
2024-01-08 11:00:00,Kau Sai Chau,586.2,434.6,280.2
2024-01-08 11:00:00,King's Park,618.8,564.2,231.2
2024-01-08 12:00:00,Kau Sai Chau,650.2857142857143,499.2857142857143,273.85714285714283
2024-01-08 12:00:00,King's Park,646.2857142857143,470.42857142857144,289.7142857142857
2024-01-08 13:00:00,Kau Sai Chau,579.0,317.0,338.4
2024-01-08 13:00:00,King's Park,699.0,586.8,262.2
2024-01-08 14:00:00,Kau Sai Chau,582.0,305.85714285714283,361.42857142857144
2024-01-08 14:00:00,King's Park,620.5714285714286,566.0,234.14285714285714
2024-01-08 15:00:00,Kau Sai Chau,335.2,64.8,291.6
2024-01-08 15:00:00,King's Park,422.4,297.8,242.2
2024-01-08 16:00:00,Kau Sai Chau,143.85714285714286,0.5714285714285714,142.14285714285714
2024-01-08 16:00:00,King's Park,191.85714285714286,47.0,166.28571428571428
2024-01-08 17:00:00,Kau Sai Chau,27.2,0.0,26.8
2024-01-08 17:00:00,King's Park,40.8,0.0,39.2
2024-01-08 18:00:00,Kau Sai Chau,2.4285714285714284,0.0,2.5714285714285716
2024-01-08 18:00:00,King's Park,3.4285714285714284,0.0,3.2857142857142856
2024-01-08 19:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 19:00:00,King's Park,0.0,0.0,0.0
2024-01-08 20:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 20:00:00,King's Park,0.0,0.0,0.0
2024-01-08 21:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 21:00:00,King's Park,0.0,0.0,0.0
2024-01-08 22:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 22:00:00,King's Park,0.0,0.0,0.0
2024-01-08 23:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-08 23:00:00,King's Park,0.0,0.0,0.0
2024-01-09 00:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-09 00:00:00,King's Park,0.0,0.0,0.0
2024-01-09 01:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-09 01:00:00,King's Park,0.0,0.0,0.0
2024-01-09 02:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-09 02:00:00,King's Park,0.0,0.0,0.0
2024-01-09 03:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-09 03:00:00,King's Park,0.0,0.0,0.0
2024-01-09 04:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-09 04:00:00,King's Park,0.0,0.0,0.0
2024-01-09 05:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-09 05:00:00,King's Park,0.0,0.0,0.0
2024-01-09 06:00:00,Kau Sai Chau,0.0,0.0,0.0
2024-01-09 06:00:00,King's Park,0.0,0.0,0.0
2024-01-09 07:00:00,Kau Sai Chau,2.2,0.0,2.0
